name,price,store,brand,location,sold,rating,details_link,description
Skintific DOCTOR TONY Mugwort Clay Mask Stick Mask Cleansing Clay Masker Wajah Travel Friendly for Kulit Sensitif 40g,Rp27.160,JinggaBeauty_,No Brand,Kota Surabaya,11 Terjual,0.0,https://www.lazada.co.id/products/skintific-doctor-tony-mugwort-clay-mask-stick-mask-cleansing-clay-masker-wajah-travel-friendly-for-kulit-sensitif-40g-i8073628608.html,"Diformulasikan dengan Mugwort, ingredients yang populer di Korea untuk mengobati jerawat. Dilengkapi dengan Niacinamide, Salicylic Acid, dan juga Centella yang dapat mengontrol produksi minyak, membersihkan pori-pori secara mendalam, membersihkan komedo, dan menenangkan kulit yang sedang meradang. Mudah digunakan dengan bentuk stick, berfokus untuk menenangkan kulit dan meredakan kemerahan, membersihkan pori dan merawat kulit berjerawat, mengontrol minyak dan menjaga skin barrier. Coverage yang baik, dengan 1 usapan dapat menutup satu area pada wajah. Hasil penggunaan bruntusan berkurang, pori-pori mengecil, warna kulit lebih cerah dan merata.
Ukuran: 40 gr
Manfaat :
●Membersihkan pori-pori dan komedo
●Meredakan kemerahan dan kulit meradang
●Mengontrol minyak berlebih pada kulit
●Menjaga skin barrier dan merawat kulit berjerawat
Hero Ingredients :
Mugwort : Memiliki sifat anti-inflamasi yang baik untuk membersihkan & menenangkan kulit. Skin barrier kulit akan selalu terjaga dan mengecilkan pori-pori
Salicylic Acid : Membantu membersihkan pori-pori tersumbat, mengontrol minyak berlebih, dan mengurangi peradangan
Niacinamide : Menenangkan wajah yang inflamasi dan juga membantu mempercepat proses penyembuhan jerawat
Spesifikasi dari Skintific DOCTOR TONY Mugwort Clay Mask Stick Mask Cleansing Clay Masker Wajah Travel Friendly for Kulit Sensitif 40g
Merek No Brand SKU 8073628608_ID-14466130384 Klasifikasi Brand Premium Tempat diproduksi Indonesia Model stick Tipe Kulit Normal ,Kering,Kombinasi,Berminyak,Peka Mask type Tanah Liat Jenis Kemasan Paket Tunggal Manfaat Perawatan Kulit Pelembab,Anti penuaan,Pemutih,Mengontrol pori-pori,Menenangkan,Perawatan jerawat,Cahaya,Memutihkan,Mengencangkan,Meratakan Warna dan Tekstur Kulit,Detoksifikasi,Kontrol Minyak Ingredient AHA,Bebas alkohol,astaxanthin,Ceramide,Tanpa Pengharum,Asam Hyaluronic,Mineral,Niasinamida,Bebas minyak,Bebas paraben,Peptida,Retinoid,Asam salisilat,Squalane,Cica,Tea tree oil,BHA,Sodium Hyaluronate,Phenoxyethanol,Methylparaben,Glycerin,Panthenol,Glycolic Acid,Butylene Glycol,Arbutin,Propanediol,Citric Acid,Adenosine,Lactobacillus,Betaine,PHA,Allantoin,Tranexamic Acid,vitamin,Asam amino,Susu,Daun Mint,Centella,Herbal,Glutathione,Antioksidan,Kelor,Mentega Shea,Arang,Royal Jelly,Propolis,Esens Ragi,Vitamin E,VITAMIN C,Vitamin B5
LIHAT LEBIH BANYAK"
JIVRAJ 9 MASALA TEA 250 GM,Rp80.000,Indian Grocery,No Brand,Kota Jakarta Timur,,0.0,https://www.lazada.co.id/products/jivraj-9-masala-tea-250-gm-i6213934565.html,"KOMPOSISI : TEH HITAM,KAYU MANIS,JAHE,KAPULAGA,CENGKEH,DAN LADA HITAM.
KOMPOSISI : TEH HITAM,KAYU MANIS,JAHE,KAPULAGA,CENGKEH,DAN LADA HITAM.
Spesifikasi dari JIVRAJ 9 MASALA TEA 250 GM
Merek No Brand SKU 6213934565_ID-11810930988 Model masala tea"
Teh Hijau 500gr Teh Hijau Taraju Teh Hijau Kering Green Tea Teh Herbal,Rp32.500,BerkahElectPart,No Brand,Kab. Sleman,,0.0,https://www.lazada.co.id/products/teh-hijau-500gr-teh-hijau-taraju-teh-hijau-kering-green-tea-teh-herbal-i7681752365.html,"Pastikan alamat dan notelp sudah benar sebelum cek out
mohon baca deskripsi
jika tdk ada jumlah pcs mohon bertanya
silakan cek out sebelum barang habis
Jangan takut kami sudah mengecek semua barang yg akan dikirim
Jadi jgn khawatir kami kirim salah barang
Teh hijau curah/kiloan 750gram
Teh hijau memiliki beberapa nutrisi seperti energi, protein, magnesium, kalium, dan kafein. Selain itu, green tea juga memiliki kandungan antioksidan, antiradang, dan antibakteri yang sangat baik untuk kesehatan.
Berikut ini adalah 6 khasiat teh hijau untuk kesehatan:
1.Khasiat Teh Hijau untuk Menurunkan Berat Badan
2.Khasiat Teh Hijau untuk Menurunkan Kolesterol
3.Khasiat Teh Hijau untuk Kesehatan Kulit
4.Khasiat Teh Hijau untuk Kesehatan Daya Ingat
5.Khasiat Teh Hijau untuk Mengurangi Risiko Kematian Akibat Penyakit Jantung
6.Khasiat Teh Hijau untuk Mengurangi Risiko Kanker

Mengonsumsi Teh Hijau dengan benar agar khasiatnya dalam membentuk tubuh ideal bisa maksimal:
1. Minum Hangat-Hangat
Teh hijau memang bisa dinikmati dalam keadaan hangat ataupun dingin. Namun, jika kamu menginginkan khasiat untuk menurunkan berat badan, sebaiknya nikmati teh hijau dalam keadaan hangat. Jika kamu menyeduh langsung daun teh hijau asli, sebaiknya seduh dengan air panas di suhu 80-90 derajat Celsius. Biarkan sejenak sampai teh menjadi hangat, lalu minum hingga habis.
2. Minum 3-4 Kali Sehari
Selain diminum hangat-hangat, teh yang satu ini sebaiknya dikonsumsi sebanyak 3-4 kali sehari. Waktu terbaik untuk meminumnya adalah setelah sarapan, karena minum teh dalam kondisi perut yang kosong dapat merangsang produksi asam lambung.

Selamat menikmati minuman Kami
LIHAT LEBIH BANYAK"
Beorganik Bubuk Matcha Murni Green Tea / Pure Matcha Powder,Rp87.220,Natural Lattere,Beorganik,Kota Jakarta Utara,,0.0,https://www.lazada.co.id/products/beorganik-bubuk-matcha-murni-green-tea-pure-matcha-powder-i8071396384.html,"Matcha diproses dengan menutup daun teh selama 20 sampai 30 hari sebelum dipanen agar terhindar dari sinar matahari. Hal ini membuat warna daun menjadi lebih gelap, karena meningkatnya asam amino yang ada di klorofil daun.

Minum secangkir matcha bisa sama dengan mengonsumsi tiga cangkir teh hijau. Antioksidan matcha lebih tinggi dibanding beberapa jenis sayuran. Matcha mengandung kafein, polifenol, dan antioksidan lebih tinggi (termasuk EGCG) dan L-Theanine lebih banyak daripada rata-rata teh hijau. Oleh karena itu, para peneliti mengatakan bahwa matcha memiliki kemampuan membakar lemak lebih tinggi, mencegah kanker, menjernihkan pikiran, meningkatkan konsentrasi, menangkal radikal bebas dan memperbaiki sel tubuh.

Manfaat Matcha :
1.Melawan Radikal Bebas
2.Menurunkan Risiko Kanker
3.Memelihara Kesehatan Hati
4.Meningkatkan Kemampuan Kognitif dan Konsentrasi
5.Menurunkan Risiko Diabetes Tipe 2
6. Meningkatkan fungsi otak
7. Melindungi jantung
8. Membantu program penurunan berat badan 

Pure Matcha Beorganik terbuat dari Matcha organik asli tanpa campuran dan pengawet sehingga aman untuk dikonsumsi dan berkasihat untuk kesehatan. Vegan, Organic, No Preservatives, No MSG

Izin dinkes SP-PIRT : 2113174045012-26

Komposisi : Matcha 100%

Cara penggunaan : Dapat diolah menjadi minuman atau makanan lainnya. Dapat dicampurkan dengan jus atau makanan lainnya, baik untuk bu hamil dan menyusui. Baik untuk bayi atau anak yang susah konsumsi sayur :)

Disimpan disuhu ruangan dan hindari sinar matahari langsung. 


**pengiriman same day hanya berlaku untuk pemesanan terakhir jam 1 siang ya. lebih dari jam 1 akan dikirim besoknya**

**pesanan yang diterima pada hari sabtu dan minggu, produk akan dikirim pada hari senin ya. karena jasa kirim tidak semua buka di hari minggu. kecuali kiriman dengan gosend atau grab**
Spesifikasi dari Beorganik Bubuk Matcha Murni Green Tea / Pure Matcha Powder
Merek Beorganik SKU 8071396384_ID-14465036917 Model Matcha"
Cinsulin Bubble Cleanser 100ml Sabun pembersih wajah,Rp75.000,DOAIBUKUSTORE,CINSULIN,Kab. Majalengka,,0.0,https://www.lazada.co.id/products/cinsulin-bubble-cleanser-100ml-sabun-pembersih-wajah-i8000538372.html,"Sabun pembersih wajah dengan formula ringan serta kandungan Ekstrak Aloe Vera yang dapat mengangkat kotoran yang menyumbat pori pori, mengontrol minyak berlebih, mengurangi inflamasi dan bakteri penyebab jerawat tanpa menyebabkan kulit kering. Selain itu juga dapat menjaga skin barrier.
Cara penggunaan :
-Basahi wajah dengan air dan tuangkan Bubble Cleanser secukupnya pada telapak tangan
-Usap dengan air hingga berbusa
-Aplikasikan pada wajah dan leher, pijat lembut 1-2 menit lalu bilas dengan air hingga bersih
-Gunakan pada pagi dan malam hari.
BPOM No: NA18221206907
Spesifikasi dari Cinsulin Bubble Cleanser 100ml Sabun pembersih wajah
Merek CINSULIN SKU 8000538372_ID-14422526962 Travel Size Ukuran Reguler Klasifikasi Brand perawatan kulit Tempat diproduksi Indonesia Model cinsulin Tipe Kulit Peka,Kombinasi,Berminyak,Kering,Normal Jenis Kemasan Paket Tunggal Manfaat Perawatan Kulit Pelembab,Anti penuaan,Pemutih,Mengontrol pori-pori,Menenangkan,Perlindungan Matahari,Perawatan jerawat,Cahaya,Peka,Kontrol Minyak,Remover,Mengencangkan,Memutihkan,Meratakan Warna dan Tekstur Kulit,Detoksifikasi,Membershikan pori-pori,Peremajaan kulit Tekstur Produk Gel Ingredient AHA,Bebas alkohol,Asam amino,astaxanthin,Ceramide,Tanpa Pengharum,Asam Hyaluronic,Mineral,Niasinamida,Bebas minyak,Bebas paraben,Peptida,Retinoid,Asam salisilat,Squalane,Vitamin B5,VITAMIN C,Vitamin E,Esens Ragi,Propolis,Glycine,BHT,Serum,Arang,Mentega Shea,Kelor,Ginseng,Antioksidan,Glutathione,Sulfur,Herbal,Kojic Acid,Centella,Susu,Alkohol,vitamin,Tranexamic Acid,Allantoin,PHA,Sodium Chloride,Sodium Hydroxide,Gluconolactone,Betaine,Citric Acid,Propanediol,Arbutin,Butylene Glycol,Extract Licorice,Glycolic Acid,Panthenol,Sodium Laureth Sulfate,Glycerin,Methylparaben,Phenoxyethanol,Sodium Hyaluronate,Vitamin B3,BHA,Lycopene,Tea tree oil,Cica shelf_expiry 2029
LIHAT LEBIH BANYAK"
Ginseng Tea,Rp7.000,GUNUNG PUTIH,Tidak Ada Merk,Kota Jakarta Utara,,5.0,https://www.lazada.co.id/products/ginseng-tea-i7859250746.html,"Kegunaan:
- Meredakan kantuk
- meningkatkan stamina
- meredakan panas dalam
Spesifikasi dari Ginseng Tea
Merek Tidak Ada Merk SKU 7859250746_ID-14272192894 Organik Tidak Diet Khusus Bebas Kolesterol Jens Kemasan Teh Teh Seduh Model daun"
GLOGLOWING Night Cream Whitening 10gr,Rp57.982,Gloglowing Oficial,GLOGLOWING SKIN CARE,Kab. Bekasi,10 Terjual,5.0,https://www.lazada.co.id/products/gloglowing-night-cream-whitening-10gr-i8352840312.html,"Night cream Booster 10g bpom
Glowing Booster bpom
LIHAT LEBIH BANYAK"
Winter Melon Tea (seduhan Buah Kundur),Rp57.500,TokCau,No Brand,Kota Jakarta Barat,,0.0,https://www.lazada.co.id/products/winter-melon-tea-seduhan-buah-kundur-i901570343.html,"Winter Melon Tea 818 sangat baik untuk pengobatan panas dalam, dan lebih nikmat disajikan dalam keadaan dingin atau diberi es batu/dikulkaskan.Satu Paket Winter Melon Tea 818 terdiri dari 4 block, 1 block diseduh bersama 1.5L air. lebih enak jika disajikan bersama cincau, nata de coco, jelly, mutiara, dll.===============================================Winter Melon Tea 818 is processed from the finest ingredients of winter melon to make the quality taste of winter melon remains the same. Winter Melon Tea 818 is a fresh drink and consumable drink to all ages.Composition: Winter Melon, Granulated SugarNet Weight: 550grSeduhan Buah Kundur 818 diproses dari buah kundur pilihan, sehingga membuat rasa asli buah kundur tetap terjaga. Seduhan Buah Kundur 818 merupakan minuman segar dan cocok dikonsumsi untuk segala usia.Komposisi: Buah Kundur, GulaBerat Bersih: 550gr
Winter Melon Tea 818 sangat baik untuk pengobatan panas dalam, dan lebih nikmat disajikan dalam keadaan dingin atau diberi es batu/dikulkaskan. Satu Paket Winter Melon Tea 818 terdiri dari 4 block, 1 block diseduh bersama 1.5L air. lebih enak jika disajikan bersama cincau, nata de coco, jelly, mutiara, dll. =============================================== Winter Melon Tea 818 is processed from the finest ingredients of winter melon to make the quality taste of winter melon remains the same. Winter Melon Tea 818 is a fresh drink and consumable drink to all ages. Composition: Winter Melon, Granulated Sugar Net Weight: 550gr Seduhan Buah Kundur 818 diproses dari buah kundur pilihan, sehingga membuat rasa asli buah kundur tetap terjaga. Seduhan Buah Kundur 818 merupakan minuman segar dan cocok dikonsumsi untuk segala usia. Komposisi: Buah Kundur, Gula Berat Bersih: 550gr

LIHAT LEBIH BANYAK"
RAW TISANE Matcha Green Tea Powder / Pure 100% Matcha Green Tea,Rp40.000,Raw Tisane,No Brand,Kab. Cirebon,,5.0,https://www.lazada.co.id/products/raw-tisane-matcha-green-tea-powder-pure-100-matcha-green-tea-i5928520397.html,"Organic Matcha Green Tea Powder / Pure 100% Matcha Green Tea
Netto :
- 50 Gram
- 100 Gram
Spesifikasi dari RAW TISANE Matcha Green Tea Powder / Pure 100% Matcha Green Tea
Merek No Brand SKU 5928520397_ID-11400786845 Diet Khusus Organik,Bebas Kafein,Bebas Gula,Pilihan Sehat,Halal Tempat diproduksi Cina Jens Kemasan Teh Teh Seduh Jenis Teh Teh hijau Jenis Penyimpanan Suhu Ruangan Organik ya Model Loose Tea Tipe Kemasan multipak Jenis Kemasan Tas Volume Produk (ml) 200 Rasa Matcha Green Tea Warranty Type tidak ada jaminan
Apa yang ada di dalam kotak Matcha Green Tea"
GLOGLOWING Cream Luminous Day 10g,Rp58.801,GLOW SOLUTIONS,GLOGLOWING SKIN CARE,Kab. Bekasi,5 Terjual,1.0,https://www.lazada.co.id/products/gloglowing-cream-luminous-day-10g-i8371230746.html,"GLOGLOWING luminous day glowing kinclong Booster bpom
LIHAT LEBIH BANYAK"
Teh / teh hijau original kemasan / teh herbal 100 gr / green tea / teh hijau premium / mengobati ginjal / mencegah kanker / mencegah diabetes / mengobati pusing / teh hijau terlaris / teh hijau murah / mengobati diare,Rp15.574,Toko Beringharjo,No Brand,Kab. Bantul,,0.0,https://www.lazada.co.id/products/teh-teh-hijau-original-kemasan-teh-herbal-100-gr-green-tea-teh-hijau-premium-mengobati-ginjal-mencegah-kanker-mencegah-diabetes-mengobati-pusing-teh-hijau-terlaris-teh-hijau-murah-mengobati-diare-i7901300796.html,"TEH HIJAU KEMASAN 100 gr
Manfaat teh Hijau:
1. Menghilangkan pusing atau sakit kepala
2. Menyegarkan badan
3. Dapat membantu mengurangi risiko Diabetes dan Alzheimer
4. Membantu menyembuhkan penyakit diare
5. Membantu menyembuhkan penyakit ginjal
6. Membantu mencegah pembentukan sel-sel kanker
7. Mengendalikan kadar kolesterol
8. Menyembuhkan asam urat dan masih banyak lagi.
Cukup dua sendok teh untuk 1 Liter air panas atau 1/2 sendok teh untuk segelas, diamkan 5-10 menit, maka teh siap di konsumsi.
Tanpa gula atau madu sudah nikmat.
Selamat mencoba dan rasakan khasiatnya...
Salam, Sehat ^_^
LIHAT LEBIH BANYAK"
obat tradisional Bubuk Teh Hijau 250 g Green Tea Powder Greentea Pure Serbuk Daun Murni,Rp46.000,MILYADER,No Brand,Kab. Sleman,,0.0,https://www.lazada.co.id/products/obat-tradisional-bubuk-teh-hijau-250-g-green-tea-powder-greentea-pure-serbuk-daun-murni-i5728382621.html,"obat tradisional Bubuk Teh Hijau 250 g Green Tea Powder Greentea Pure Serbuk Daun Murni
Teh hijau sebagai antioksidan tinggi, memiliki sifat antibakteri, antivirus, antijamur.Diproses
secara higienis dari daun yang dikeringkan dalam oven suhu rendah,
digiling menggunakan diskmill stainless steel 304 food grade
LIHAT LEBIH BANYAK"
SEDUH - Pure Green Tea Matcha Powder / Bubuk Matcha Murni - 100 gram,Rp50.000,SEDUH Tea & Tisane,No Brand,Kab. Bekasi,,5.0,https://www.lazada.co.id/products/seduh-pure-green-tea-matcha-powder-bubuk-matcha-murni-100-gram-i7681114827.html,"Pure Green Tea Matcha Powder / Bubuk Matcha Murniculinary grade
LIHAT LEBIH BANYAK"
Thai Aloe Vera Gel 98% Ori Untuk Wajah Soothing Gel Extract Lidah Buaya 100g,Rp16.677,Kaleashop,Thai Cosmetics,Kota Cirebon,17 Terjual,4.5,https://www.lazada.co.id/products/thai-aloe-vera-gel-98-ori-untuk-wajah-soothing-gel-extract-lidah-buaya-100g-i7085688487.html,"Kegunaan :THAI Aloe Vera terbuat dari 98% ekstrak daun Aloe Vera plus vitamin E yang berfungsi melembabkan, menghaluskan, dan menyejukkan kulit wajah, tubuh dan rambut. Memiliki tekstur yang ringan, mudah meresap, dan tidak lengket di kulit. Rasakan sensasi sejuk Aloe Vera dan aroma alami yang menyegarkan di setiap kali penggunaan.Cara Pemakaian : Usapkan dengan lembut secara merata THAI Aloe Vera Soothing Moisturizing Gel pada wajah, tubuh dan rambut. Gunakan kapan saja diperlukan.
Kegunaan :
THAI Aloe Vera terbuat dari 98% ekstrak daun Aloe Vera plus vitamin E yang berfungsi melembabkan, menghaluskan, dan menyejukkan kulit wajah, tubuh dan rambut. Memiliki tekstur yang ringan, mudah meresap, dan tidak lengket di kulit. Rasakan sensasi sejuk Aloe Vera dan aroma alami yang menyegarkan di setiap kali penggunaan.

Cara Pemakaian : 
Usapkan dengan lembut secara merata THAI Aloe Vera Soothing Moisturizing Gel pada wajah, tubuh dan rambut. Gunakan kapan saja diperlukan.
LIHAT LEBIH BANYAK"
Meily Chinese Tea Tieguanyin Oolong Tie Guan Yin Tea 60pcs x 8gr,Rp250.000,Wighoshop,No Brand,Kab. Tangerang,,5.0,https://www.lazada.co.id/products/meily-chinese-tea-tieguanyin-oolong-tie-guan-yin-tea-60pcs-x-8gr-i4936192547.html,"Exp : 01-2027Tieguanyin is a variety of Chinese oolong tea that originated in the 19th century in Anxi in Fujian province. Produced in different areas of Anxi have different gastronomic characteristics. Tieh Kwan Yin is the gift from nature, which combines characteristic of nature and culture.Anxi tea masters strictly observe the precious experience only for the unique sense of Tieh Kwan Yin orchid fragrance and lingering charm.Their leaves shaped in small, tightly rolled balls and don’t contain any branches.Wei legendIn Fujian's Anxi County, there was a run-down temple which held an iron statue of Guanyin, the Bodhisattva of Compassion. Every day on the walk to his tea fields, a poor farmer named Wei would pass by and reflect on the temple's worsening condition. “Something has to be done,” he thought.One night, Guanyin appeared to him in a dream, telling him of a cave behind the temple where a treasure awaited. He was to take the treasure and share it with others. In the cave, the farmer found a tea shoot. He planted it in his field and nurtured it into a large bush, from which the finest tea was produced. He gave cuttings of this rare plant to all his neighbors and began selling the tea under the name Tieguanyin, Iron Bodhisattva of Compassion.How to Brew- Fill both the teapot and the cup about halfway with hot water to preheat them. Tilt them a bit so that the water creeps up the side and then rotate them so the insides get wet all the way around. Then pour the water out.- Put 2 teaspoons of tea leaves into the teapot. If using a different vessel, use 2 teaspoons for every 8 oz. (236 ml) of water.- Fill the teapot with 90-95ºC (194-205ºF) water.- Place the lid on the teapot and let the tea steep for 2 minutes.- Pour the tea into the teacups and enjoy your tea!- You can get 3-6 infusions out of most Ti Kwan Yin teas. Increase the steeping time 30 seconds or so for each infusion. How many infusions you do depends entirely on your taste. Experiment.
Spesifikasi dari Meily Chinese Tea Tieguanyin Oolong Tie Guan Yin Tea 60pcs x 8gr
Merek No Brand SKU 4936192547_ID-9102398876 Jenis Teh Oolong Model Bubuk Rasa Teh Opsi Pengiriman Instant ya
Apa yang ada di dalam kotak tea
Kualifikasi
Tipe Lisensi
ID_BPOM_Registration_Number
Kode Lisensi"
50gr Premium Ocha / Sencha Tea / Teh Hijau / Green Tea / Japanese Ryokucha,Rp12.000,Rumah Seduh,No Brand,Kota Surabaya,315 Terjual,4.5,https://www.lazada.co.id/products/50gr-premium-ocha-sencha-tea-teh-hijau-green-tea-japanese-ryokucha-i4588712411.html,"Netto 50±1gr - untuk ±20 cangkir tehPremium Ocha - Daun teh sencha (teh hijau ala Jepang) premium.Rasanya wangi, enak, dan menyegarkan, cocok untuk diminum sehari-hari.Dibungkus dalam kemasan transmetz. Kualitas produk kami adalah daun teh kualitas tinggi , bisa di bandingkan dengan produk teh lainnya. Dengan harga jual kami bersaing, produk kami cocok bagi yang memiliki usaha horeca (hotel, restoran/ cafe), ataupun untuk konsumsi pribadi. Beberapa manfaat dari minum teh antara lain: - Sumber antioksidan dan vitamin C yang tinggi;- Menurunkan kolesterol dan menjaga tekanan darah;- Membantu proses pembakaran lemak;- Mencegah dan menghancurkan sel-sel kanker;- Mencegah serangan jantung dan penyumbatan arteri;- Penghalau stress dan mengendurkan syaraf; Saran Penyajian: Gunakan perbandingan 1 gram : 100ml air.Temperature penyeduhan untuk teh Jepang yang optimum adalah 80'-85 C untuk daun teh hijau Jepang, hindari air mendidih.Tunggu hingga 3 - 5 menit dan teh siap untuk diminum. Cara Penyajian: Tutup packaging hingga rapat bila sudah dibuka.Simpan di tempat yang kering dan sejuk, hindari cahaya matahari secara langsung. Pembelian dengan catatan minta dipisah tanpa pembelian tidak akan dilayani. #tehocha #ochatea #tehsencha #senchatea
Ocha Tea
Nikmati ocha ala 
Resto Jepang di rumahmu sendiri :)
Spesifikasi dari 50gr Premium Ocha / Sencha Tea / Teh Hijau / Green Tea / Japanese Ryokucha
Merek No Brand SKU 4588712411_ID-7957732077 Jenis Teh japanese ryokucha Jenis Kemasan kemasan transmetz Rasa wangi Tipe Kemasan satuan Organik Tidak Tempat diproduksi Jepang Diet Khusus Halal Jens Kemasan Teh Teh Seduh Model Japanese Ocha
Apa yang ada di dalam kotak 1 bungkus teh"
SISIRUP Pure Japan MATCHA POWDER / GREEN TEA POWDER / Matcha Drink,Rp38.000,Sisirup,Tidak Ada Merk,Kota Bandung,24 Terjual,4.5,https://www.lazada.co.id/products/sisirup-pure-japan-matcha-powder-green-tea-powder-matcha-drink-i7412288148.html,"Import From Japan.
SISIRUP Japan Matcha Powder 100 Gram.
Cocok untuk minuman, cake, masker dll.
Menurunkan berat badan secara alami (Fat Burner)
Menghilangkan racun secara alami (Teatox)
Meningkatkan Energi (Boosts Energy)
Melawan & mengurangi Kanker (Cancer Fighting Antioxidants)
Meningkatkan Memori &Konsentrasi (Boosts Memory & Concentration)
Membuat Latihan lebih efektif (Makes Your Exercise More Effective)
Memperkuat sistem kekebalan tubuh (Strengthens the Immune System)
Meningkatkan kesehatan Kulit (Improves Skin Health)
Anti Penuaan (Anti Aging)
Sangat Kaya akan Antioksidan (EGCG & L-Theanine)**
*Manfaat dari Matcha yang paling LUAR BIASA!*
Mengontrol diabetes dengan baik
Feeling Relaxation & Mental Alertness (Skinny Relax)
Melindungi terhadap HIV (Protects against HIV)
Meningkatkan Fungsi Gastrointestinal (Improves Gastrointestinal Function)
Standard Serving : Minum 1 x Sehari (30 Menit Sebelum/Sesudah sarapan)
Weight Loss Serving/Program Diet : Minum 2-3 x Sehari (30 Menit Sebelum sarapan & sesudah makan malam)
50 Servings/50x-80x Saji (1g per serv or our recommend 2g per serv)
Net Weight 100gr
Organic Premium Matcha is our best quality Matcha Each tea leaf is specially selected & carefully hand-picked by Japanese green tea farmers then granite stone-ground into a fine green tea powder. It has high levels of antioxidants and natural sweetness from L-theanine (amino acid) along with an elegant aroma, vivid green color, mellow and deep taste.
Spesifikasi dari SISIRUP Pure Japan MATCHA POWDER / GREEN TEA POWDER / Matcha Drink
LIHAT LEBIH BANYAK"
Thai Tea Green Tea [200 gr],Rp59.362,ok-grosir,ChaTraMue,Kota Malang,142 Terjual,4.5,https://www.lazada.co.id/products/thai-tea-green-tea-200-gr-i4965900284.html,"Thai Tea Green Tea

Dapat 1 pcs saja 
Greentea berat : 200 gr

Cha TraMue Brand Number One
Product Thailand 

Packing Aman Menggunakan Bubble dan Dus...

Ready Stock

#Thaitea #paketthaitea #dumducha#
Spesifikasi dari Thai Tea Green Tea [200 gr]
Merek ChaTraMue SKU 4965900284_ID-9192268355 Tempat diproduksi Thailand Warranty Type tidak ada jaminan Jens Kemasan Teh Instan Jenis Teh Teh hijau Jenis Penyimpanan Suhu Ruangan Model Teh Bubuk Tipe Kemasan satuan Jenis Kemasan Plastik Rasa Green Tea"
sabun wajah klupas exfo flek,Rp12.130,erlanggaa skincare,No Brand,Kab. Karanganyar,179 Terjual,4.5,https://www.lazada.co.id/products/sabun-wajah-klupas-exfo-flek-i7962290117.html,"Sabun wajah whitening komplek
Untuk mengakat kotoran dan sisa sisa tata rias di wajah, mengurangi kusam dan flek serta mencerahkan wajah dengan aroma jasmine menenangkan
LIHAT LEBIH BANYAK"
Bubuk minuman matcha 1 kg,Rp43.756,Homeypowder,No Brand,Kota Bekasi,218 Terjual,4.5,https://www.lazada.co.id/products/bubuk-minuman-matcha-1-kg-i5145132866.html,"HAIIII............
Barang kami selalu ready karena kami adalah Produsen Minuman.
Kualitas product kami konsisten dalam hal warna , rasa, dan aroma
Merupakan pilihan tepat untuk cafe, waralaba, usaha minuman anda
Mari rasakan sendiri!!
Reseller Wellcome!!
Spesifikasi Produk Merk GOBLEND
* Berat Bubuk 1kg
* Kemasan Aluminium Foil Full
* Bubuk Mix dengan Gula dan creamer
* 1kg bisa untuk 25-30 cup
* Bisa untuk minuman botol, milkshake, hangat dan Ice Blend
* Sertifikasi Dinkes PIRT 
Saran Penyajian :
1. Siapkan 40 gram powder minuman (5 sendok makan)
2. Campuran kedalam 80 ml air panas
3. Jika ingin lebih gurih lakukan point no #4 
4. Tambahkan bubuk creamer 10 gram (1 sendok makan)
5. Aduk hingga larut sempurna
6. Siapkan segelas es batu 1 gelas 14 oz
7. Tuang kedalam gelas berisi es batu
LIHAT LEBIH BANYAK"
Teh Hijau Green tea 100gram,Rp20.000,Uriommastore,No Brand,Kab. Karanganyar,183 Terjual,4.5,https://www.lazada.co.id/products/teh-hijau-green-tea-100gram-i1023416676.html,"Terbuat dari daun teh pilihan yang di ambil dari perkebunan teh kemuning,Diolah dengan penggorengan terbaik sehingga menghasilkan cita rasa dan aroma teh yang terbaik.
Kemasan 100 gram
Cocok dijadikan teman santai.
LIHAT LEBIH BANYAK"
XI YAOPIN ZHI Salep Wasir 10gr Obat Luar Krim Ambeien/Ambeiyen Herbal China Wasir Kempes Obat Wasir Cina Ambeien Obat Ambeyen Stadium 4 Xi Yaopin Jhi Si Yahopin Shi Xi Yhopin Ambexa Daun Ungu Wasir Herbal Asli XI YAOPIN ZHI JHI YAOPIN ZHI Obat COD,Rp30.000,Xi Yaopin Zhi OfficialShop,XI YAOPIN ZHI,Kota Depok,4.9K Terjual,4.5,https://www.lazada.co.id/products/xi-yaopin-zhi-salep-wasir-10gr-obat-luar-krim-ambeienambeiyen-herbal-china-wasir-kempes-obat-wasir-cina-ambeien-obat-ambeyen-stadium-4-xi-yaopin-jhi-si-yahopin-shi-xi-yhopin-ambexa-daun-ungu-wasir-herbal-asli-xi-yaopin-zhi-jhi-yaopin-zhi-obat-cod-i6800048034.html,"Meredakan Gejala Wasir: Membantu meredakan rasa nyeri, peradangan, dan bengkak pada area anus akibat wasir.
Mencegah Infeksi: Kandungan antibakteri dan antiinflamasi membantu mencegah infeksi pada area yang terkena wasir.
Melembabkan dan Menenangkan Kulit: Menjaga kelembapan dan menenangkan kulit yang sensitif dan teriritasi akibat wasir.
Mempercepat Penyembuhan Luka: Membantu mempercepat proses penyembuhan luka dan regenerasi jaringan pada area yang terkena wasir.
LIHAT LEBIH BANYAK"
