name,price,store,brand,location,sold,rating,details_link,description
Bubuk Daun Kenikir 1 Kg Herbal Organik Multivitamin Pure,Rp25.000,Mustika Djamue Herbal,No Brand,Kab. Situbondo,72 Terjual,5.0,https://www.lazada.co.id/products/bubuk-daun-kenikir-1-kg-herbal-organik-multivitamin-pure-i7527822010.html,"Aturan Pakai:
2 x Sehari
Kearifan lokal mengonsumsi jamu dipercaya turun temurun dapat mengobati berbagai masalah kesehatan dan kecantikan.
Indonesia salah satu negara dengan apotek hidup terbesar di dunia. Jika satu jenis tumbuhan saja bisa memiliki banyak manfaat, maka berbagai jenis rempah dan tumbuhan di Indonesia hampir semuanya memiliki manfaat yang baik bagi kesehatan kita.
Manfaat Ramuan Herbal dan sebagian besar sudah teruji secara klinis :
1. Membantu mempertahankan imunitas
2. Pereda nyeri
3. Obat hipertensi
4. Obat asam urat
6. Penambah nafsu makan
7. Kesehatan dan kecantikan
8. Antioksidan yang tinggi
9. Banyak mengandung Sumber Vitamin
10. Sebagai Formula Anti Virus
Manfaat Lainnya :
*Memperlancar peredaran sehingga sirkulasi darah lancar sehingga dapat membakar lemak
*Memperbaiki pankreas shg membantu menyembuhkan diabetes, stroke kanker
*Mengatasi keputihan dan menghilangkan bau tidak sedap
*Menghambat menopose dini
*Meningkatkan jumlah protein
*Meningkatkan energy
dll..
Heppy Shop
Aturan Pakai:
2 x Sehari

Kearifan lokal mengonsumsi jamu dipercaya turun temurun dapat mengobati berbagai masalah kesehatan dan kecantikan.

Indonesia salah satu negara dengan apotek hidup terbesar di dunia. Jika satu jenis tumbuhan saja bisa memiliki banyak manfaat, maka berbagai jenis rempah dan tumbuhan di Indonesia hampir semuanya memiliki manfaat yang baik bagi kesehatan kita.

Manfaat Ramuan Herbal dan sebagian besar sudah teruji secara klinis :
1. Membantu mempertahankan imunitas
2. Pereda nyeri
3. Obat hipertensi
4. Obat asam urat
6. Penambah nafsu makan
7. Kesehatan dan kecantikan
8. Antioksidan yang tinggi
9. Banyak mengandung Sumber Vitamin
10. Sebagai Formula Anti Virus

Manfaat Lainnya :
*Memperlancar peredaran sehingga sirkulasi darah lancar sehingga dapat membakar lemak
*Memperbaiki pankreas shg membantu menyembuhkan diabetes, stroke kanker
*Mengatasi keputihan dan menghilangkan bau tidak sedap
*Menghambat menopose dini
*Meningkatkan jumlah protein
*Meningkatkan energy
dll..

Heppy Shop
LIHAT LEBIH BANYAK"
50gr BIJI KEDAWUNG MENTAH ATASI PERUT KEMBUNG/KEDAWUNG//TAMAN ASRI SHOP,Rp6.300,Taman Asri Shop,Herbal,Kab. Bogor,,4.5,https://www.lazada.co.id/products/50gr-biji-kedawung-mentah-atasi-perut-kembungkedawungtaman-asri-shop-i902038423.html,"ATASI PERUT KEMBUN/MENGELUARKAN ANGIN PERUT LANCAR
MENCEGAH PERADANGAN USUS
MENURUNKAN DEMAM SAAT NIFAS
MEREDAKAN NYERI HAID
MELANCARKAN SISTEM PENCERNAKAN
MENGHENTIKAN DIARE
MENCEGAH PENYAKIT JANTUNG
ATASI MULAS
SANGRAI &KONSOMSI BIJINYA SEBAGAI CAMILAN /HALUSKAN DAN DISEDU
Spesifikasi dari 50gr BIJI KEDAWUNG MENTAH ATASI PERUT KEMBUNG/KEDAWUNG//TAMAN ASRI SHOP
Merek Herbal SKU 902038423_ID-1336404987 Tekstur Produk Bubuk Jenis Kemasan Paket Tunggal Jenis Garansi tidak ada jaminan
Apa yang ada di dalam kotak 50GR BIJI KEDAWUNG DAN KULIT"
DAUN JARAK PAGAR SEGAR 10 LEMBAR,Rp5.500,SAGALARUPA_HERBAL ALAMI,Obat Herbal,Kota Jakarta Pusat,8 Terjual,4.5,https://www.lazada.co.id/products/daun-jarak-pagar-segar-10-lembar-i7996680157.html,"Getah tumbuhan jarak pagar dapat digunakan untuk mengobati kudis, sembelit dan sakit gigi. Manfaat getah jarak yang paling utama adalah untuk mengobati gangguan dan penyakit pada kulit, seperti : Kurap, Panu, Gatal – gatal, Infeksi kulit, Koreng, Jamur pada kulit.
LIHAT LEBIH BANYAK"
GAMAMILK Susu Etawa Ekstrak Gamat dan Daun Kelor Susu Yang Baik Untuk Kesehatan,Rp75.000,Gamamilk Indonesia,Gamamilk,Kota Bekasi,29 Terjual,5.0,https://www.lazada.co.id/products/gamamilk-susu-etawa-ekstrak-gamat-dan-daun-kelor-susu-yang-baik-untuk-kesehatan-i7903194005.html,LIHAT LEBIH BANYAK
HWI CMP Nf CMP 100% ASLI isi 30 sachet- Ekstrak Klorofil Daun Mulberry,Rp195.000,Wijaya Herbal Jakarta,CMP (Classic Mulberry Powder),Kota Jakarta Selatan,,0.0,https://www.lazada.co.id/products/hwi-cmp-nf-cmp-100-asli-isi-30-sachet-ekstrak-klorofil-daun-mulberry-i8322484790.html,"NF CMP (NEW FORMULA Classic Mulberry Powder) diekstrak dari daun 
Mulberry (Morus Alba), memiliki kandungan klorofil yang tinggi yaitu 
sekitar 5 - 10 kali dibandingkan daun Alfalfa.. Dengan sediaan dalam 
bentuk serbuk (pertama di Indonesia), tanpa pengawet, pewarna dan 
dikemas dalam kemasan sachet, CMP adalah cara aman, praktis dan ekonomis
 untuk memperoleh manfaat penuh klorofil.

KHASIAT DAN MANFAAT CMP
Alkaline-Acid Regulator (menjaga keseimbangan asam-basa tubuh )
Natural Chelators (mengikat logam berat )
Internal Body Deodorant (mengurangi bau mulut/air seni/feses/bau badan )
Anticarcinogenic (mengikat zat-zat karsinogen penyebab kanker )
Antibacteria (bersifat antibakteri/mempercepat kesembuhan dari luka
Antioxidant (menangkal sejumlah radikal bebas bahan kimia)
Anti-Anemia dan Thalasemia (mengatasi kekuarangan darah merah)
Menstimulus sel-sel darah merah untuk menyediakan suplai oksigen.
Meningkatkan absorbsi kalsium, sehingga dapat mencegah pembentukan batu 
kalsium oksalat (batu ginjal)
Menyembuhkan radang usus halus dan dapat menyembuhkan konstipasi

KEISTIMEWAAN CMP
Berbentuk serbuk dalam kemasan sachet, praktis dan ekonomis.
Tanpa bahan pengawet (tidak sebagaimana klorofil dalam sediaan cair yang
 memerlukan bahan pengawet)
Terbuat dari daun mulberry (tidak mengandung asam amino L-canavanine - 
sebagaimana terdapat pada tanaman Alfalfa.

Kadar klorofil sangat tinggi: kandungan klorofil dalam 1 sachet CMP = 
kandungan klorofil dalam 2 kg sayur

Aturan konsumsi:

1 sachet CMP di aduk ke dalam 1 gelas air matang dingin .
Tidak dibolehkan menggunakan air panas , agar tidak mengurangi manfaat 
CMP.

Dikonsumsi 3 kali sehari, setelah makan.
LIHAT LEBIH BANYAK"
Bubuk Moringa 50 Gram Serbuk Daun Kelor Safiya,Rp9.900,Safiya Foods,Safiya,Kota Jakarta Barat,52 Terjual,4.5,https://www.lazada.co.id/products/bubuk-moringa-50-gram-serbuk-daun-kelor-safiya-i7993062809.html,"Assalamualaikum, Safiyan !
Selamat Datang di Official Store Safiya Food

 Product Review:
Serbuk Daun Kelor

Moringa (kelor) Powder Safiya adalah daun kelor asli yang sudah diolah menjadi bubuk. Daun kelor sendiri sudah sering dimanfaatkan untuk pengobatan tradisional karena baik untuk kesehatan.

 Berat Bersih : 50 Gram
 Masa Simpan : 12 Bulan

Jam Operasional : Senin - Sabtu (Hari Minggu & Tanggal Merah Libur)
Operational Store For Shipping : 
 - Pemesanan Masuk Jam 14.00 Akan kami di hari yang sama. 
 - Jika ada kendala di Update Resi, Mohon Konfirmasi kepada kami. 
 - Kami akan melayani Anda dengan baik untuk segala dari transaksi, kendala hingga after sales.
Jangan ragu untuk tanya-tanya sama Miya yaaa
#HealthyTastyAffordable #Yourforeverhealthypartner
Spesifikasi dari Bubuk Moringa 50 Gram Serbuk Daun Kelor Safiya
Merek Safiya SKU 7993062809_ID-14414202948 Model Bubuk
LIHAT LEBIH BANYAK"
DAUN KELOR BUBUK / DAUN KELOR SERBUK / GRADE A / GROUND MORINGA / BUBUK HALUS 100 GRAM ORIGINAL,Rp9.900,LivingTree Duo,No Brand,Kab. Malang,,0.0,https://www.lazada.co.id/products/daun-kelor-bubuk-daun-kelor-serbuk-grade-a-ground-moringa-bubuk-halus-100-gram-original-i7242240199.html,"Toko LivingTree
Moringa Oleifera Powder / Serbuk Daun Kelor / Tepung Daun Kelor / bubuk kelor
SPESIFIKASI :
> MURNI 100% DAUN KELOR HIJAU DIKERINGKAN
> Tanpa Campuran, Pengawet ataupun Pewarna
> Warna Hijau Segar Bright, krn diproses alami dan bukan daun Mati/Guguran Daun yg coklat tidak berkhasiat.
> Wangi Khas Moringa Segar, Wangi Moringa Sangat Tajam
Khasiat dan Manfaat
Serbuk Daun Kelorina merupakan suplemen alami,
sumber antioksidan alami, asam amino essensial,
LIHAT LEBIH BANYAK"
"PAKET 9 BOX NUTRIFLAKES - SEREAL SEHAT UMBI GARUT, MORINGA, & SUSU ETAWA - MAKANAN TERAPI ASAM LAMBUNG & MAAG - SEREAL DIET SEHAT",Rp868.500,Harmonylife,Nutriflakes,Kota Surabaya,,5.0,https://www.lazada.co.id/products/paket-9-box-nutriflakes-sereal-sehat-umbi-garut-moringa-susu-etawa-makanan-terapi-asam-lambung-maag-sereal-diet-sehat-i7965792331.html,"Berat: @280 Gram
SERTIFIKAT BPOM DAN HALAL
PIRT: 7307210646472415
.
PENGIRIMAN SENIN - MINGGU NUTRIFLAKES - Sereal Sehat / Makanan Sehat / Terapi Asam Lambung dan Maag 280 gr
.
Nutriflakes adalah superfood kaya nutrisi pengganti makan dan terapi kesehatan. aktif utama pati umbi garut, daun kelor, dan psylium husk. Mengandung bahan tambahan seperti gula aren, susu kambing etawa, madu, krimer dan perisa sintetik vanilla.
.
Mau menjaga kesehatan tapi banyak pantangan makan bagi penderita maag, asam lambung, diabetes, kolesterol, jantung, hipertensi seringkali pantangan itu jadi siksaan.
.
Kini, sudah tidak perlu pusing lagi karna sudah tersedia NUTRIFLAKES sereal sehat dan enak untuk pengganti makanan bagi penderita maag, asam lambung, diabetes, kolesterol, jantung dan hipertensi selain itu juga bisa untuk menjaga kesehatan tubuh.
.
KENAPA HARUS NUTRIFLAKES??
✅100% bahan alami tanpa bahan kimia (obat)
✅ Tanpa efek samping
✅ aman dikonsumsi jangka panjang
✅ bagus untuk daya tahan tubuh
✅ Tidak menyebabkan ketergantungan
✅ Terbukti berkhasiat
✅ Bisa dikonsumsi untuk semua segala usia minimal 1 tahun
✅ Enak, Bergizi dan Mengenyangkan.
.
Manfaat Utama Nutriflakes:
1. Mengatasi Asam Lambung
2. Mengatasi Maag Kronis
3. Mengatasi Gerd
4. Memperkuat Organ Pencernaan
5. Memenuhi Kebutuhan Serat Harian
LIHAT LEBIH BANYAK"
"Kapsul Kunyit Putih Temu Mangga 100 Pcs untuk obat jamu herbal untuk mencegah dan menyembuhkan kanker, mengatasi nyeri lambung",Rp18.000,Ifa Herbal,No Brand,Kota Surabaya,23 Terjual,5.0,https://www.lazada.co.id/products/kapsul-kunyit-putih-temu-mangga-100-pcs-untuk-obat-jamu-herbal-untuk-mencegah-dan-menyembuhkan-kanker-mengatasi-nyeri-lambung-i7207280288.html,"kapsul Kunyit Putih Temu Mangga Bubuk 100 kapsul
bahan 100% Kunyit Putih Temu Mangga bubuk
no sertifikat halal kapsul : 00170012700600
Khasiat Kunyit Putih temu Mangga
- Menghambat Pertumbuhan Sel Kanker
- Merangsang Nafsu Makan
- Mengatasi Gangguan Pencernaan
- Mengatasi Gangguan ASMA
- Mengobati Maag
- Mengatasi Nyeri Lambung
- Mencegah Kanker Payudara
Aturan Pakai
Menjaga Kesehatan : 3 X 1 Kapsul / Hari
Penyakit Ringan : 3 x 2 kapsul / hari
Penyakit Kronis : 3 x 3 kapsul / hari
Keunggulan produk kami:
- Isi 100 Kapsul
- Cangkang kapsul merk Capsugel (Produksi PT Capsulgel Indonesia)
- Cangkang kapsul bersertifikat halal MUI
- 100% Alami tanpa campuran bahan kimia, pengawet atau pewarna.
- Lebih murah dibanding herbal tunggal bermerk dalam kemasan botolan.
- Khasiat & Manfaat tetap terjamin.
LIHAT LEBIH BANYAK"
Bubuk Sambiloto 500gr - Bubuk Sambiroto,Rp13.500,Herbal Supplier,No Brand,Kota Surabaya,173 Terjual,4.5,https://www.lazada.co.id/products/bubuk-sambiloto-500gr-bubuk-sambiroto-i6025710876.html,LIHAT LEBIH BANYAK
Bubuk Brotowali 100 gram - Butrowali bubuk,Rp5.500,Herbal Supplier,None,Kota Surabaya,102 Terjual,5.0,https://www.lazada.co.id/products/bubuk-brotowali-100-gram-butrowali-bubuk-i6951822982.html,LIHAT LEBIH BANYAK
Mom Uung Susu Mylkflow BELGIAN CHOCO | Momuung Pelancar Asi Vegan Lactose Free,Rp36.000,Megah Sakti Pharmacy,Universal,Kota Medan,109 Terjual,4.5,https://www.lazada.co.id/products/mom-uung-susu-mylkflow-belgian-choco-momuung-pelancar-asi-vegan-lactose-free-i7879228994.html,"Penjelasan Singkat
1 Box = Isi 16 Sachet
Mom Uung Mylkflow Singapore Classic Chocolate atau Creamy Vanilla Susu Pelancar ASI yang Sehat dan Yummy!
Mom Uung Mylkflow merupakan susu pelancar ASI dengan kandungan oat asli, daun katuk, dan daun kelor yang secara optimal meningkatkan kualitas dan kuantitas ASI mommy
Kandungan Mom Uung Mylkflow Susu Pelancar Asi
- Dengan Kandungan Oat asli
- Ekstrak Daun Kelor
- Ekstrak Daun Katuk
- Ekstrak Yeast
Kelebihan
- Lactose Free: Tidak mengandung/menggunakan susu atau olahannya
- Vegan Friendly : Ramah dikonsumsi oleh vegetarian
- Oat asli mengandung beta-glukan dengan tingkat prolaktin yang lebih tinggi untuk meningkatkan produksi ASI
- Daun kelor dengan senyawa fitosterol yang dapat merangsang dan melancarkan produksi ASI
- Daun katuk juga membantu meningkatkan produksi ASI
- Sumber Vit E, Magnesium, Kalsium, dan Zinc
- Tinggi Asam Folat, Vit B6, Vit B3, Vit C
Fun Fact
- Menggunakan chocolate import Singapore yang nikmat dan bergizi
- Aman dikonsumsi bagi yang memiliki alergi produk turunan susu sapi.
Penyajian
Hot : Seduh 1 sachet ke dalam 190 ml air hangat dan aduk
Cold : Seduh 1 sachet ke dalam 100 ml air hangat, aduk, lalu tambahkan es batu
Minggu/Pesanan dikirim dihari yang sama jika pesanan masuk sebelum jam :
Senin - Sabtu : 14:00
Libur : Libur
Akan pindah ke ""sedang dikirim"" Max H+1 dari jadwal kirim
Sangat disarankan pembeli merekam video saat pembukaan paket. Tanpa adanya bukti video, akan sangat sulit untuk kami memproses keluhan
Penjelasan Singkat
1 Box = Isi 16 Sachet
LIHAT LEBIH BANYAK"
Buah Pace Mengkudu Bubuk Murni 500gr,Rp22.369,Masio_ Store,No Brand,Kota Surabaya,,5.0,https://www.lazada.co.id/products/buah-pace-mengkudu-bubuk-murni-500gr-i6801350189.html,"Mengkudu pace 500 gram asli murni pace kering, mutu dan kwalitas terjamin.
Banyak sekali manfaat dari buah mengkudu kering atau pace.
Kami juga menjual mengkudu bubuk 500gr, silahkan klik kering atau bubuk jika anda beli.
Melayani segala macam rempah, herbal kering dan bubuk, asli, alami dan murni.
Kami hanya menjual produk rempah, herbal asli dan murni 100%, mutu dan kwalitas terjamin.
Manfaat rempah, jamu atau herbal alami sangat baik untuk menjaga kesehatan tubuh dan mengobati segala penyakit ringan atau penyakit kronis.
Alami dan aman tanpa efek samping.
Untuk orderan diatas jam 10.00 WIB , mengkudu / pace.
Happy shoping dan sehat selalu.
Spesifikasi dari Buah Pace Mengkudu Bubuk Murni 500gr
Merek No Brand SKU 6801350189_ID-12898756567 Jenis Kemasan Paket Tunggal Bahan-bahan Mengkudu,pace unit_metric g Tekstur Produk Bubuk
Apa yang ada di dalam kotak mengkudu pace
Kualifikasi
Tipe Lisensi
ID_BPOM_Registration_Number
Kode Lisensi"
SR12 Susu Kambing Etawa Bubuk GOMILKU SR12 GO MILKU BPOM Plus Madu Daun Kelor Ikan GabusGoMilku SR12 Halal Susu Kambing Etawa Premium Susu Kolesterol Susu Lansia Meningkatkan Kesehatan Imun Aman Bumil Busui,Rp36.750,SkinSavvy,sr12,Kota Surabaya,,0.0,https://www.lazada.co.id/products/sr12-susu-kambing-etawa-bubuk-gomilku-sr12-go-milku-bpom-plus-madu-daun-kelor-ikan-gabusgomilku-sr12-halal-susu-kambing-etawa-premium-susu-kolesterol-susu-lansia-meningkatkan-kesehatan-imun-aman-bumil-busui-i8346828193.html,"GOMILKU SR12 (SUSU KAMBING ETAWA)
SUSU KELUARGA (Bisa Dikonsumsi ANAK, DEWASA DAN MANULA)
Netto: 200gr dan 600gr
SERTIFIKASI HALAL DAN BPOM
HALAL MUI : LPPOM DIY 0 12040001620722
No Sertifikat Halal : D00110000403140622
BPOM No: MD 800911109616 (Rasa Vanilla)
BPOM No. MD 800911114616 (Rasa Coklat)
BPOM No: MD 800911111616 (Rasa Stroberi)
Komposisi:
Tiap sendok takar 20 gram mengandung :
Ikan gabus (Chnana Striata) 4g
Daun kelor (Moringa Oliefera Folium) 4g
Madu (Mel Depuratum) 4g
Susu Kambing Etawa (Capra Aegagrus Fructus) 8g
Bubuk Kakao (Theobroma Cacao) 0,5 gr (rasa coklat)
Manfaat :
Membantu memelihara kesehatan tubuh
Manfaat lainnya :
• Meningkatkan Kesehatan tulang
• Mengurangi Kolesterol darah
• Menyehatkan Lambung
• Mengobati Penyakit saluran Pernafasan
• Untuk Kesehatan Jantung
• Mengencangkan Kulit
• Mencegah dan Mengurangi Jerawat
• Jika Ingin Menaikan Berat badan Diminum sehari 3x, Jika Hanya Untuk Kesehatan atau Pengobatan Diminum sehari 1-2x
• Meningkatkan Kesehatan Imun
• Mencegah Stress
• Memperlancar ASI
• Alternatif bagi penderita alergi susu sapi
• Membantu Kecerdasan Anak
• Membantu Penderita Diabetes
Takaran persaji:
Dalam satu gelas 150ml air matang ditambah 2 atau 3 sendok takar 25gram diminum 2 kali sehari. Bila kurang manis bisa ditambah 1-2 sendok gula teh atau bisa ditambah Sari Buah Kurma yang ada di etalase toko kami.
Bisa dikonsumsi mulai dari bayi 6 bulan, remaja, orang tua, hingga lanjut usia.
Boleh dikonsumsi ibu hamil & ibu menyusui.
EXP. DATE: 24 BULAN
GoMilku adalah produksi anak bangsa dengan bahan baku lokal dengan kualitas terbaik. Kuantitas atau jumlah kandungan susu jauh lebih banyak dari produk sejenis yang beredar di pasaran. 😍😍
Konsumsi selalu produk dalam negeri untuk menciptakan generasi sehat dan kuat. Konsumsi GoMilku.
LIHAT LEBIH BANYAK"
mGanik Multigrain Labu Kuning Superfood untuk Diabetes Sachet,Rp140.000,tokobernice,Mganik Multigrain,Kota Surabaya,,4.5,https://www.lazada.co.id/products/mganik-multigrain-labu-kuning-superfood-untuk-diabetes-sachet-i7900840310.html,LIHAT LEBIH BANYAK
Fimory Gastro Obat Asam Lambung Asli Original Official 250gr,Rp94.530,SWEAT STORE,No Brand,Kota Surabaya,,0.0,https://www.lazada.co.id/products/fimory-gastro-obat-asam-lambung-asli-original-official-250gr-i8315818049.html,"Fimory merupakan minuman sehat kaya akan nutrisi yang memiliki berbagai manfaat untuk kesehatan tubuh. Umbi garut ini mengandung efek terapi, salah satunya pencernaan lambung. Minuman sehat ini mengandung bahan aktif utama pati umbi garut, porang, tapioka dan daun kelor. Fimory memiliki manfaat yang paling utama untuk mengatasi masalah lambung, seperti asam lambung dan GERD, memiliki manfaat untuk penyebuhan asam lambung, pencernaan, antivirus, antidepresan, antiinflamasi, meningkatkan antibody, dan mengontrol kadar gula darah.
Mengandung bahan tambahan seperti gula aren dan krimmer, sehingga membuat kombinasi menjadi sempurna.
Komposisi Fimory : Tepung porang, tepung umbi garut, tepung tapioka, krimmer, gula aren (pemanis alami), sari daun kelor, sari ikan gabus dan sari ikan sidat.
Apasih kelebihan Fimory???
Mudah diserap tubuh ✔
Mengandung serat tinggi, sehingga kenyang lebih lama ✔
Tidak mengandung laktosa, sehingga aman dikonsumsi bagi yang alergi laktosa ✔
Sumber protein tinggi (Albumin) dari sari ikan gabus & sidat ✔
✅ Manfaat Fimory :
✔ Meredakan sakit lambung/maag atau GERD
✔ Mempercepat luka pada lambung & Antiinflamasi
✔ Melancarkan BAB
✔ Sumber probiotik bagi tubuh
✔ Alternatif pengganti sarapan sebagai program diet
✔ Meningkatkan imunitas
✔ Baik untuk pasien stroke & penyakit saraf (Selama tidak memiliki diabetes)
✅ Cara penyajian :
✔ 3 sendok makan dengan air hangat/dingin 150 ml.
✔ Minum 2 x sehari.
✔ Pada kasus maag atau lambung dingin disertai kembung dan masuk angin, maka gunakan air hangat. Jika maag atau lambung bersifat panas, maka gunakan air dingin, bukan air es.
✔ Jika sedang mengkonsumsi obat resep dokter atau apoteker, maka jeda minimal 2 jam setelah mengkonsumsi Fimory, agar manfaat Fimory bisa lebih optimal.
✔ Jika terjadi alergi atau efek samping, maka segera hentikan mengkonsumsi Fimory
✔ Tetap disertai dengan makan dan minum, serta gaya hidup sehat.
LIHAT LEBIH BANYAK"
Daun kelor Bubuk 10gr,Rp1.950,zamshop,No Brand,Kota Surabaya,6 Terjual,5.0,https://www.lazada.co.id/products/daun-kelor-bubuk-10gr-i7132868753.html,"Selamat datang di toko kami ""REMPAH surabaya""
1. Pengiriman setiap hari.
2. Foto produk asli by REMPAH surabaya.
3. Original produk herbal kualitas premium.
4. Sertakan video unboxing untuk retur pengembalian barang.
5. Daun kelor bubuk
Berat 10gr

Spesifikasi dari Daun kelor Bubuk 10gr
Merek No Brand SKU 7132868753_ID-13439072993 Tekstur Produk Bahan-bahan
LIHAT LEBIH BANYAK"
Etawanesia Etawa Biru Susu Kambing Etawa Platinum + Ekstrak Moringa Folium Daun Kelor + Krimer Bubuk -1 Box,Rp85.000,Anugrah Herbal Nusantara,Etawanesia,Kota Bandung,,0.0,https://www.lazada.co.id/products/etawanesia-etawa-biru-susu-kambing-etawa-platinum-ekstrak-moringa-folium-daun-kelor-krimer-bubuk-1-box-i8262160903.html,"Harga Di Atas adalah Paket 1 Box Juraggan...
Kami Distributor Utama Etawanesia Bandung
SUSU ETAWANESIA / ETAWA BIRU
𝐌𝐞𝐧𝐠𝐚𝐩𝐚 𝐇𝐚𝐫𝐮𝐬 𝐌𝐞𝐦𝐢𝐥𝐢𝐡 𝐒𝐮𝐬𝐮 𝐄𝐓𝐀𝐖𝐀𝐍𝐄𝐒𝐈𝐀 / 𝐄𝐓𝐀𝐖𝐀 𝐁𝐈𝐑𝐔 ?
Perpaduan 2 Komposisi Terbaik, Tidak Bau Prengus dan Nikmat Diminum.
Diracik oleh tim ahli dengan pengalaman lebih dari 15 tahun di bidang herbal medicine, Susu ETAWANESIA menawarkan kualitas yang tak tertandingi.
#ETAWANESIA #MENJAGADANMEMULIHKAN
𝐄𝐱𝐜𝐞𝐥𝐥𝐞𝐧𝐭 𝐈𝐧𝐠𝐫𝐞𝐝𝐢𝐞𝐧𝐭𝐬
Dibuat dari perpaduan sempurna Susu Kambing Etawa kualitas nomor 1 dan ekstrak Moringa dengan takaran khusus, Susu ETAWANESIA terbukti 5x lebih efektif dan cepat dalam proses penyembuhan dibanding produk sejenis. Selain itu, rasanya yang nikmat membuatnya mudah dikonsumsi sehari-hari.
𝐌𝐚𝐧𝐟𝐚𝐚𝐭 𝟏 𝐒𝐮𝐬𝐮 𝐄𝐓𝐀𝐖𝐀𝐍𝐄𝐒𝐈𝐀 / 𝐄𝐓𝐀𝐖𝐀 𝐁𝐈𝐑𝐔
✔️ Mengatasi gangguan pernapasan/paru-paru
✔️ Menjaga kesehatan tulang, persendian, dan mengatasi pegal-pegal
✔️ Mengatasi penyakit kolesterol
✔️ Meningkatkan stamina dan daya tahan tubuh
✔️ Melancarkan sistem pencernaan
𝐌𝐚𝐧𝐟𝐚𝐚𝐭 𝟐 𝐒𝐮𝐬𝐮 𝐄𝐓𝐀𝐖𝐀𝐍𝐄𝐒𝐈𝐀 / 𝐄𝐓𝐀𝐖𝐀 𝐁𝐈𝐑𝐔
✔️ Memperlancar produksi ASI Bagi IBU yang sedang menyusui
✔️ Membantu meningkatkan kecerdasan anak
✔️ Baik untuk penderita diabetes dan obesitas
✔️ Membantu mengatasi kesemutan
✔️ Membantu mengatasi asam urat
✔️ Mengatasi begah, pusing, dan gejala tidak enak badan
𝐀𝐦𝐚𝐧 𝐮𝐧𝐭𝐮𝐤 𝐈𝐛𝐮 𝐇𝐚𝐦𝐢𝐥, 𝐌𝐞𝐧𝐲𝐮𝐬𝐮𝐢, 𝐝𝐚𝐧 𝐏𝐞𝐧𝐝𝐞𝐫𝐢𝐭𝐚 𝐀𝐬𝐚𝐦 𝐋𝐚𝐦𝐛𝐮𝐧𝐠Jadikan ETAWANESIA sebagai minuman kesehatan alami keluarga untuk hidup yang lebih baik. Konsumsi secara rutin dan rasakan bedanya!
𝐀𝐭𝐮𝐫𝐚𝐧 𝐌𝐢𝐧𝐮𝐦 𝐄𝐓𝐀𝐖𝐀𝐍𝐄𝐒𝐈𝐀 / 𝐄𝐓𝐀𝐖𝐀 𝐁𝐈𝐑𝐔
🔔 Untuk Terapi Penyembuhan Penyakit: Minum 3 kali sehari.
🔔 Untuk Dewasa: Larutkan 3 sendok makan susu kambing ETAWANESIA dengan ±150 cc air hangat, 3 kali sehari.
🔔 Untuk Anak-anak Di Atas 1 Tahun: Larutkan 2 sendok makan susu kambing ETAWANESIA dengan ±150 cc air hangat, 2 kali sehari.
#etawanesia #etawabiru
𝐒𝐮𝐬𝐮 𝐄𝐓𝐀𝐖𝐀𝐍𝐄𝐒𝐈𝐀 / 𝐄𝐓𝐀𝐖𝐀 𝐁𝐈𝐑𝐔 𝐚𝐝𝐚𝐥𝐚𝐡 𝐩𝐢𝐥𝐢𝐡𝐚𝐧 𝐲𝐚𝐧𝐠 𝐭𝐞𝐩𝐚𝐭 𝐮𝐧𝐭𝐮𝐤 𝐦𝐞𝐧𝐣𝐚𝐠𝐚 𝐤𝐞𝐬𝐞𝐡𝐚𝐭𝐚𝐧 𝐝𝐚𝐧 𝐦𝐞𝐧𝐢𝐧𝐠𝐤𝐚𝐭𝐤𝐚𝐧 𝐤𝐮𝐚𝐥𝐢𝐭𝐚𝐬 𝐡𝐢𝐝𝐮𝐩 𝐀𝐧𝐝𝐚 𝐝𝐚𝐧 𝐤𝐞𝐥𝐮𝐚𝐫𝐠𝐚. 𝐃𝐚𝐩𝐚𝐭𝐤𝐚𝐧 𝐦𝐚𝐧𝐟𝐚𝐚𝐭𝐧𝐲𝐚 𝐬𝐞𝐤𝐚𝐫𝐚𝐧𝐠 𝐣𝐮𝐠𝐚 𝐝𝐚𝐧 𝐧𝐢𝐤𝐦𝐚𝐭𝐢 𝐤𝐞𝐬𝐞𝐡𝐚𝐭𝐚𝐧 𝐲𝐚𝐧𝐠 𝐨𝐩𝐭𝐢𝐦𝐚𝐥 𝐬𝐞𝐭𝐢𝐚𝐩 𝐡𝐚𝐫𝐢
Spesifikasi dari Etawanesia Etawa Biru Susu Kambing Etawa Platinum + Ekstrak Moringa Folium Daun Kelor + Krimer Bubuk -1 Box
Merek Etawanesia SKU 8262160903_ID-14673054753 Tempat diproduksi Indonesia Jenis Susu Rendah Lemak Tinggi Kalsium
LIHAT LEBIH BANYAK"
