name,price,store,location,sold,details_link,description
Moringa Oleifera - Ekstrak Daun Kelor 100 KAPSUL,Rp80.000,D'herbalist,Jakarta Selatan,250+ terjual,https://www.tokopedia.com/dherbalist/moringa-oleifera-ekstrak-daun-kelor-100-kapsul-botol-100-kaps-5035b?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"Nama Produk : Dherbalist Moringa Oleifera
Izin. : P-IRT 21031740215551-29
isi. : Bubuk daun kelor 250gr
Khasiat : Meningakatkan daya tahan tubuh

D'herbalist moringa Oleifera powder/ bubuk daun kelor 100% murni daun kelor tanpa campuran yang diolah menjadi bubuk. Daun Kelor merupakan salah satu tanaman yang mempunyai kombinasi yang komplit dibandingkan tanaman lainnya. Daun Kelor mempunyai kandungan nutrisi penting seperti vitamin, mineral, asam amino, antioksidan, anti penuaan dan anti inflamasi.

Beberpa Manfaat Daun Kelor:
- mencegah Kanker
- menurunkan kolesterol
- meningkatkan ASI
- mencegah peradangan
- meningkatkan daya tahan tubuh
- dll

Cara Penyajian :
1-2 sendok teh 250ml diseduh dengan air panas, kemuadian di saring/ diendapkan diminum sehari 2 kali (Pagi dan sore) bisa dikonsumsi menggunakan madu atau diminum langsung.





Moringa Oleifera Kapsul

100% alami natural tanpa bahan kimia Kapsul Halal MUI LP POM MUI: 00140016360701
Isi 100 kapsul @ 500mg
Exp date : 10 – 2026

Aturan Pakai :
Pencegahan 2 x 1 Kapsul/hari
Pengobatan 2 x 2 kapsul /hari
Diminum setelah makan

Komposisi:
ekstrak Moringa oleifera 500Mg

Cara penyimpanan:
Tetap tertutup rapat dan taruh ditempat yang sejuk dan kering
Hindari paparan panas yang berlebihan
Hindari dari jangkauan anak2x.

Moringa Oleifera/Daun Kelor adalah tanaman yang dijuluki tanaman ajaib dikarenakan tanaman ini banyak mengandung Nutrisi dan senyawa aktif yang bermanfaat bagi kesehatan tubuh. Tanaman Ini mengandung Vit C dan Kalium yang tinggi. Kandungan Nutrisi yang terkandung dalam daun kelor antara lain : Vit C 25Mg, Kalium, 1500Mg, Protein, Vit A, Vit B2, Vit B6, Zat Besi Magnesium, Asam Amino esensial dan antioksidan.

Manfaat Moringa Oleifera (Daun Kelor) :
- Menghambat Pertumbuhan Sel Kanker
- Dapat Melancarkan ASI
- Memperkuat Daya Tahan Tubuh
- Mengontrol Kadar Gula Darah
- Menjaga Kesehatan Jantung
- Mengobati Rematik / Nyeri sendi
- Mengatasi Anemia
- Mencegah Infeksi Bakteri, Virus dan Jamur"
"KAPSUL DAUN KELOR ORGANIK, MORINGA LEAF ORGANIC CAPSULE (LAB COA 2021)",Rp60.000,MORINGA LIVING OFFICIAL STORE,Jakarta Barat,250+ terjual,https://www.tokopedia.com/moringaliving/kapsul-daun-kelor-organik-moringa-leaf-organic-capsule-lab-coa-2021-60kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"Obat Herbal Daun Kelor Kapsul Original 100% Murni Alami Mengontrol Kadar Gula Darah Kolestrol Kanker Pure Organic.

Kenapa Harus Berbelanja di Toko Morifa?
Free box dan bubble wrap
Pelayanan yang memuaskan
Garansi tukar baru apabila terjadi kekurangan dan cacat produk yang disebabkan oleh pihak kami

Kelebihan Produk Kapsul Daun Kelor?
Daun pengeringan oven ( suhu terkontrol)
Uji klinis hasil cek Lab menyatakan bebas mikroba, logam berat, pestisida
Kehalusan superfine super halus 500mesh
Diproduksi petani sendiri
Bahan 100% murni tanpa campuran lainnya

Spesifikasi dari Produk Kapsul daun Kelor:
Kapsul kelor
Isi: 60 & 120 kapsul
Produk sudah HALAL MUI dan PIRT
Kapsul dari rumput laut, 100% halal dan vegan (Kualitas Impor)

Mohon lakukan video unboxing ketika paket diterima maksimal 1x24 jam setelah barang di terima. Proses klaim harus disertai dengan video sebelum paket dibuka s/d paket selesai dibuka.

Terima Kasih Sudah Berkunjung di Toko MORIFA!
Happy Shopping Kak
Jangan Lupa Bintang 5"
Pro Moringa Kapsul Ekstrak Daun Kelor Ash-Shihhah Herbal Antioksidan,Rp21.000,Garasi_Herbal,Kab. Bekasi,14 terjual,https://www.tokopedia.com/garasi-herbal/pro-moringa-kapsul-ekstrak-daun-kelor-ash-shihhah-herbal-antioksidan?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"PRO MORINGA"" EKSTRAK DAUN KELOR ASH-SHIHHAH TELAH MEMILIKI IZIN EDAR BPOM DAN TELAH BERGANTI KEMASAN. KEMASAN LAMA SECARA RESMI SUDAH TIDAK BEREDAR LAGI.

PRO MORINGA ASH-SHIHHAH
POM TR 233007061
Isi: 50 Kapsul
Komposisi: moringa oleifera extract 100%
Produsen/Merk: Ash-Shihhah Sejahtera

Pohon kelor adalah salah satu tanaman yang paling luar biasa yang pernah ditemukan. Hal ini mungkin terdengar sensasional, namun faktanya memang Kelor terbukti secara ilmiah merupakan sumber gizi berkhasiat obat yang kandungannya diluar kebiasaan kandungan tanaman pada umumnya.
Pohon ini, kelor, juga disebut ,pohon ajaib dan pohon lobak. daunnya bentuknya kecil, bulat, daun yang melimpah dengan sejumlah besar nutrisi seperti kalsium, protein, vitamin C, beta-karoten, kalium. Hampir semua bahan gizi yang dikemas di dalamnya. Hal inilah yang menjadikan daun kelor digunakan sebagai obat lebih dari sekitar 4.000 tahun.
-------------

Khasiat & kegunaan :
Meningkatkan ketahanan alamiah tubuh
Menyegarkan mata dan otak
Meningkatkan metabolisme tubuh
Meningkatkan struktur sel tubuh
Meningkatkan serum kolesterol alamiah
Mengurangi kerutan pada kulit
Meningkatkan fungsi normal hati & ginjal
Memperindah kulit
Meningkatkan energi
Memudahkan pencernaan
Sebagai anti oksidan
Memelihara sistem imunitas tubuh
Bersifat anti peradangan
Mendukung kadar gula normal tubuh
Memberi perasaan sehat secara menyeluruh"
Pro Moringa Kapsul Ekstrak Daun Kelor Ash-Shihhah Herbal Antioksidan,Rp18.000,Noe Online Shop,Kab. Sukoharjo,5rb+ terjual,https://www.tokopedia.com/noe-shop/pro-moringa-kapsul-ekstrak-daun-kelor-ash-shihhah-herbal-antioksidan?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"BIG UPDATE:
KINI KAPSUL ""PRO MORINGA"" EKSTRAK DAUN KELOR ASH-SHIHHAH TELAH MEMILIKI IZIN EDAR BPOM DAN TELAH BERGANTI KEMASAN. KEMASAN LAMA SECARA RESMI SUDAH TIDAK BEREDAR LAGI.

PRO MORINGA ASH-SHIHHAH
POM TR 233007061
Isi: 50 Kapsul
Komposisi: moringa oleifera extract 100%
Produsen/Merk: Ash-Shihhah Sejahtera

Pohon kelor adalah salah satu tanaman yang paling luar biasa yang pernah ditemukan. Hal ini mungkin terdengar sensasional, namun faktanya memang Kelor terbukti secara ilmiah merupakan sumber gizi berkhasiat obat yang kandungannya diluar kebiasaan kandungan tanaman pada umumnya.
Pohon ini, kelor, juga disebut ,pohon ajaib dan pohon lobak. daunnya bentuknya kecil, bulat, daun yang melimpah dengan sejumlah besar nutrisi seperti kalsium, protein, vitamin C, beta-karoten, kalium. Hampir semua bahan gizi yang dikemas di dalamnya. Hal inilah yang menjadikan daun kelor digunakan sebagai obat lebih dari sekitar 4.000 tahun.
-------------

Khasiat & kegunaan :
Meningkatkan ketahanan alamiah tubuh
Menyegarkan mata dan otak
Meningkatkan metabolisme tubuh
Meningkatkan struktur sel tubuh
Meningkatkan serum kolesterol alamiah
Mengurangi kerutan pada kulit
Meningkatkan fungsi normal hati & ginjal
Memperindah kulit
Meningkatkan energi
Memudahkan pencernaan
Sebagai anti oksidan
Memelihara sistem imunitas tubuh
Bersifat anti peradangan
Mendukung kadar gula normal tubuh
Memberi perasaan sehat secara menyeluruh"
Kapsul Ekstrak Daun Kelor Moringa Isi 500mg @500mg - Resmi BPOM,Rp34.000,Sumber & Waras,Surabaya,100+ terjual,https://www.tokopedia.com/sumberwarassehat/kapsul-ekstrak-daun-kelor-moringa-isi-500mg-500mg-resmi-bpom?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"Kapsul Ekstrak Daun Kelor Moringa
Isi: 60 kapsul @ 500mg
Diproduksi oleh : Cv. Ardhi Jaya
Izin BPOM TR. 213 370 661
Expdate : Desember 2025

KOMPOSISI :
Ekstrak Daun Kelor (Moringa Oleifera Extract) 500mg

ATURAN PAKAI :
- Dewasa
Pencegahan 2 x 1 kapsul / hari
Pengobatan 3 x 3 kapsul / hari
- Anak-anak
Pencegahan 1 x 1 kapsul / hari
Pengobatan 2 x 2 kapsul / hari
- Sebaiknya diminum 30 menit sebelum makan

Kebaikan Nutrisi Alam Ada Di Setiap Helainya

Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA.

Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya.

MANFAAT :
- Membantu mengatasi gizi buruk
- Sumber vitamin dan mineral tinggi
- Anti inflamasi / peradangan
- Mengatasi nyeri, letih, linu
- Mengobati mata minus, plus dan silinder
- Mengobati anemia
- Membantu mengobati sakit jantung
- Membantu menurunkan kolestrol
- Sumber berbagai macam vitamin, mineral, dll
- dll"
Pro Moringa - Kapsul Ekstrak Daun Kelor Original,Rp22.000,Alfa Goes,Medan,100+ terjual,https://www.tokopedia.com/alfagoes/pro-moringa-kapsul-ekstrak-daun-kelor-original?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"Pohon kelor adalah salah satu tanaman yang paling luar biasa yang pernah ditemukan. Hal ini mungkin terdengar sensasional, namun faktanya memang Kelor terbukti secara ilmiah merupakan sumber gizi berkhasiat obat yang kandungannya diluar kebiasaan kandungan tanaman pada umumnya. Pohon ini, kelor, juga disebut pohon ajaib dan pohon lobak. daunnya bentuknya kecil, bulat, daun yang melimpah dengan sejumlah besar nutrisi seperti kalsium, protein, vitamin C, beta-karoten, kalium. Hampir semua bahan gizi yang dikemas di dalamnya. Hal inilah yang menjadikan daun kelor digunakan sebagai obat lebih dari sekitar 4.000 tahun. ------------- Isi :(update) sekarang isi 50 kapsul @500 mg bukan 60 kapsul lagi Izin Depkes RI: IKOT No. 472/551/Kes-V/II Produsen/Merk: Ash-Shihhah Distributor Jateng: Noe Herbal EXP date selalu baru (ask via chat) Komposisi : Ekstrak Daun Kelor 100% Aturan pakai : Kesehatan amp; stamina : 3 x 1 kapsul/hari Penyakit Ringan : 3 x 2 kapsul/hari Penyakit kronis : 3 x 3 kapsul/hari Khasiat amp; kegunaan : Meningkatkan ketahanan alamiah tubuh Menyegarkan mata dan otak Meningkatkan metabolisme tubuh Meningkatkan struktur sel tubuh Meningkatkan serum kolesterol alamiah Mengurangi kerutan pada kulit Meningkatkan fungsi normal hati amp; ginjal Memperindah kulit Meningkatkan energi Memudahkan pencernaan Sebagai anti oksidan Memelihara sistem imunitas tubuh Bersifat anti peradangan Mendukung kadar gula normal tubuh"
De Moringa Kapsul Sari Daun Kelor,Rp35.000,Berkah Abadi020,Kab. Sumedang,23 terjual,https://www.tokopedia.com/berkahabadi020/de-moringa-kapsul-sari-daun-kelor?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,
"Herbana Relief Sari Daun Kelor Moringa Sumber Nutrisi, Vitamin- 60 Kapsul",Rp127.000,HERBANA,Tangerang,4rb+ terjual,https://www.tokopedia.com/herbana/herbana-relief-sari-daun-kelor-moringa-sumber-nutrisi-vitamin-60-kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"Herbal
Halal MUI
No. BPOM: TR 142 381 121
Isi 60 kapsul
Fungsi utama: Membantu menjaga kesehatan
Aturan pakai: 2x2 kapsul
Tiap kapsul mengandung :: 400 mg Ekstrak Moringae oleiferae Folium

Herbana menyediakan alternatif untuk gaya hidup yang lebih sehat dengan mengkombinasikan kearifan lokal dengan proses yang modern, sehingga anda bisa menikmati potensi dari alam dengan lebih mudah. Herbana terbuat dari ekstrak tunggal tumbuhan yang diproses dengan menggunakan System Quadra Extraction.
Diproduksi oleh PT Deltomed Laboratories
*Baca aturan pakai

Note :
Jam operasional admin Herbana Senin sd Jumat, pukul 09.00 sd 15.00 wib.
Pesanan yang masuk akan diproses maksimal H+1 setelah terbit invoice dan no resi akan update pada akun anda H+2 setelah terbit invoice. Kecuali pada hari Sabtu-Minggu, atau hari libur nasional (toko kami tutup/tidak ada pengiriman).
Pesanan yang bisa di klik dan masuk keranjang, maka stok ready"
Kapsul Daun Kelor isi 60 Kapsul - Moringa Oleifera,Rp20.000,Alfa Goes,Medan,500+ terjual,https://www.tokopedia.com/alfagoes/kapsul-daun-kelor-isi-60-kapsul-moringa-oleifera?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule%26search_id%3D20250310002858C73A1F58F0884627CM08%26src%3Dsearch,"• Kemasan : • Isi 60 Kapsul • • Manfaat daun kelor : • • - Bermanfaat untuk DIET • - Mebghilangkan flek wajah • - Untuk kecantikan • - Memperkaya Asi • - Untuk kesehatan mata • - Anti Oksidan • - Menjaga kesehatan ginjal • - Memperlambat penuaan • - Mengobati reumatik, jantung, kanker, diabetes, pencernaan, athritis, anti bakteri, kesehatan kulit, tekanan darah, kolestrol dan kesehatan otak. • • Aturan pakai : • Untuk pencegahan : 2 x 2 kapsul/hari • Untuk pengobatan : 3 x 2 kapsul/hari"
Ekstrak Daun Kelor Moringa - 500 mg - 60 Capsules,Rp84.000,HERBAHOLIC.ID,Jakarta Timur,100+ terjual,https://www.tokopedia.com/herbaholic/ekstrak-daun-kelor-moringa-500-mg-60-capsules?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule&src=topads,"Selamat datang di Official Store Herbaholic Indonesia!

Daun Kelor mengandung:

- 7 x vitamin C pada jeruk
- 4 x kalsium pada susu
- 4 x vitamin A pada wortel
- 2 x protein pada susu
- 3 x potasium pada pisang

Dari hasil analisis kandungan nutrisi dapat diketahui bahwa daun kelor memiliki potensi
yang sangat baik untuk melengkapi kebutuhan nutrisi dalam tubuh. Dengan
mengonsumsi daun kelor maka keseimbangan nutrisi dalam tubuh akan terpenuhi
sehingga orang yang mengonsumsi daun kelor akan terbantu untuk meningkatkan
energi dan ketahanan tubuhnya.

Selain itu, daun kelor juga berkhasiat untuk mengatasi berbagai keluhan yang
diakibatkan karena kekurangan vitamin dan mineral seperti kekurangan vitamin A
(gangguan penglihatan), kekurangan Choline (penumpukan lemak pada liver),
kekurangan vitamin B1 (beri-beri), kekurangan vitamin B2 (kulit kering dan pecah-
pecah), kekurangan vitamin B3 (dermatitis), kekurangan vitamin C (pendarahan gusi),
kekurangan kalsium (osteoporosis), kekurangan zat besi (anemia), kekurangan protein
(rambut pecah-pecah dan gangguan pertumbuhan pada anak).

Izin Edar : 173306861
Halal : ID32110008950210923

NOTE :
1. Kerusakan barang yg terjadi dalam pengiriman bukan tanggung jawab kami. Setiap paket pesanan akan kami kemas secara standar dengan menggunakan kardus. Namun, demi keamanan dan untuk lebih meminimalisir kemungkinan barang mengalami kerusakan, kami sangat menyarankan untuk membeli tambahan bubble wrap karena kami tidak dapat menjamin perlakuan setiap kurir terhadap paket pesanan Anda yang kami kirimkan.
2. Sebelum pengiriman dilakukan, kami selalu melakukan double check untuk memastikan barang dalam keadaan baik dan sesuai dengan pesanan.
3. Bila ada terjadi kesalahan dari pihak kami seperti salah varian atau jenis barang, silahkan chat dan kami akan bertanggung jawab.
4. Kami tidak menerima Retur / Komplain ketika barang sudah di order.
5. Toko buka Senin-Jumat , dari pukul 08.00-17.00 WIB.
6. Slow respon di saat weekend dan Libur"
Keloreena Ekstrak Daun Kelor Asli Moringa Oleifera Untuk Antioksidan Imunitas Isi 50 kapsul,Rp97.500,anam-store,Jakarta Selatan,,https://www.tokopedia.com/anam666/keloreena-ekstrak-daun-kelor-asli-moringa-oleifera-untuk-antioksidan-imunitas-isi-50-kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule&src=topads,"Keloreena Kapsul Ekstrak Daun Kelor Moringa

- Produk ready stok & siap kirim
- Harga untuk 1 botol isi @ 50 kapsul
- Sudah terbukti 99% konsumen puas
- Bisa kirim via Gosen / Grab sehari sampai
- Pengiriman paket senin - sabtu ( 09.00 s.d 16.00 Wib )

Keloreena adalah obat herbal daun kelor dan buah zaitun asli 100% berkualitas tanpa campuran bahan kimia apapun.
Cocok dan terbukti bermanfaat untuk pemulihan kesehatan dan pengobatan penyakit secara alami dan aman tanpa efek samping untuk anak hingga lansia.

Bahkan WHO menyebut Daun Kelor sebagai ""Miracle Tree"" karena kandungan dan manfaatnya yang sangat banyak.
Diantaranya :

• Potasium : 3 x lebih banyak daripada pisang
• Kalsium : 4 x lebih banyak daripada susu
• Vitamin C : 7 x lebih banyak daripada jeruk
• Vitamin A : 4 x lebih banyak daripada wortel
• Protein : 2 x lebih banyak daripada susu

Detail Produk :
- Nama : Keloreena
- Bentuk Sediaan : Kapsul isi bubuk
- Komposisi : 100% ekstrak daun kelor dan buah zaitun
- Kemasan : 50 kapsul
- Legalitas : BPOM TR243009491 serta HALAL Indonesia
- Produsen : CV Mitra Herbal Nusantara - Indonesia

Khasiat lengkap daun kelor koloreena 30 kapsul :
1. Mengatasi Anemia
2. Mengurangi kolesterol dan baik untuk keseahatan jantung .
3. Menurunkan kadar gula darah / diabetes.
4. Sebagai antioksidan, mengeluarkan racun dalam tubuh (detoxifikasi).
5. Sebagai Anti kanker & Tumor
6. Mencegah kerusakan hati dan ginjal
7. Mengatasi kemandulan, dan bagus untuk memperkuat rahim
8. Mempercepat produksi sel darah merah ( baik diminum untuk ibu2 setelah kelahiran) juga berfungsi sebagai PELANCAR ASI (asi booster)
9. Membantu meringankan sakit pegal karena asam urat dan rematik.
10. Sumber multivitamin dan mineral
11. Direkomendasikan untuk pengidap HIV/AIDS
12. Daun kelor juga bisa digunakan untuk masker menghilangkan jerawat,dll
13. Obat Radang Arthitis

Aturan Konsumsi :
*) Anak : 1 Kapsul 3x sehari sesudah makan
*) Dewasa : 2 Kapsul 3x sehari sesudah makan"
Pro Moringa Ekstrak Daun Kelor 50 Kapsul - Ash Shihhah,Rp21.000,Ajyad Shop,Surabaya,11 terjual,https://www.tokopedia.com/ajyadshop/pro-moringa-ekstrak-daun-kelor-50-kapsul-ash-shihhah?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule&src=topads,"Pro Moringa Kapsul Ekstrak Daun Kelor Ash Shihhah membantu memelihara kesehatan dengan menambah zat gizi

Khasiat lain dari Pro Moringa Kapsul Ekstrak Daun Kelor :
- Meningkatkan ketahanan alamiah tubuh
- Menyegarkan mata dan otak
- Meningkatkan metabolisme tubuh
- Meningkatkan struktur sel tubuh
- Meningkatkan serum kolesterol alamiah
- Mengurangi kerutan pada kulit
- Meningkatkan fungsi normal hati & ginjal
- Memperindah kulit
- Meningkatkan energi
- Memudahkan pencernaan
- Sebagai anti oksidan
- Memelihara sistem imunitas tubuh
- Bersifat anti peradangan
- Menormalkan kadar gula darah
- Memberi perasaan sehat secara menyeluruh

Aturan Minum :
3x sehari 2 kapsul

BPOM RI : 233007061

EXP : 17-02-2026"
Moringa Superleaf - Ekstrak Murni Daun Kelor 100 Kapsul - Ekstrak 100 Cap,Rp82.000,Zefani Store,Tangerang Selatan,30+ terjual,https://www.tokopedia.com/zefani-store/moringa-superleaf-ekstrak-murni-daun-kelor-100-kapsul-ekstrak-100-cap-2b498?extParam=ivf%3Dfalse%26keyword%3Dmoringa+capsule&src=topads,"MORINGA SUPERLEAF -  -  Ekstrak Murni Daun Kelor / Moringa Oleifera

Isi : 100 kapsul
500mg/kapsul
Kandungan 100% Ekstrak Kelor
Tanpa campuran BKO ( Bahan Kimia Obat)
Kapsul Halal MUI
Exp Date: 10- 2026
Bpom P-Irt : 6103674061092-29


Shizen Moringa Bubuk Kelor Premium - 100% Organic

Daun kelor merupakan tanaman yang banyak mengandung protein, vitamin, dan mineral yang sangat baik untuk kesehatan. 
Daun kelor adalah salah satu tumbuhan yang mempunyai banyak manfaat untuk kesehatan

- 100% Bubuk Daun Kelor asli tanpa campuran
- Berat bersih 250 gram
- Bubuk halus dan mudah larut dalam air
- Exp date 12 -2025
- Sertifikasi Bpom P-irt : 2103674021092-29

Cara Penggunaan:
- Tuangkan 2 sendok teh bubuk kunyit kedalam 250ml air mendidih
- Aduk hingga merata
- Diamkan selama 2-3 menit / sampai air tidak terlalu panas
- Saring jika perlu untuk memisahkan sisa sisa endapan / endapan tidak perlu diminum
- Bisa dicampur dengan gula aren, madu atau gula sesuai selera
- Diminum 1 -2 kali sehari

Cara Penyimpanan: Simpan di suhu ruangan dan hindari dari paparan sinar matahari langsung

Manfaat Daun Kelor/Moringa Oleifera Untuk Kesehatan

Menurunkan Kadar Gula darah
Mengurangi Peradangan
Menangkal Radikal Bebas
Menurunkan Kadar Kolesterol Darah
Mendukung Kesehatan Otak
Mencegah Kanker
Meningkatkan Produksi ASI
Mengurangi Gejala Menopause
Menjaga Kesehatan Kulit
Meningkatkan Daya Ingat
Menjaga Kesehatan Mata"
