name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
Moringa Powder 60gr Timurasa Daun Kelor Bubuk,Rp45.000,Rp41.999,7%,saleseason_by_summer,Medan,10 terjual,https://www.tokopedia.com/saleseasonbysummer/moringa-powder-60gr-timurasa-daun-kelor-bubuk-moringa-225gr-77927?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Moringa Powder 60gr Timurasa Daun Kelor Bubuk

Bubuk Daun Kelor dikenal sebagai SUPERFOOD karena khasiatnya yang WOW Banget karena tinggi antioksidan ,Vit E, Vit C lebih tinggi dari Jeruk, yang baik untuk otak, jantung bahkan seluruh fungsi tubuh. Superfood Attack yg sering disebut daun ajaib ini dapat dikonsumsi sebagai topping atau campuran juice , yoghurt , susu, oatmeal , atau langsung dikonsumsi dg teh dg saran penyajian 1-3 x sehari 1x sendok teh

Moringa powder atau bubuk daun kelor ini sering di rekomendasikan sebagai salah satu bubuk yang bisa meningkatkan kualitas gizi, menghalau virus maupuin memperkuat imun tubuh saat sakit. Apalagi WHO telah merekomendasikan bubuk daun kelor ini untuk membantu melawan kanker.

#moringa
#daunkelor
#timurasa",5
Moringa powder 1 kilogram / daun kelor bubuk murni,Rp60.000,,,Bumbu Nusantara',Tangerang Selatan,30+ terjual,https://www.tokopedia.com/bumbunusantara-1/moringa-powder-1-kilogram-daun-kelor-bubuk-murni?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"READY STOCK..
MORINGA POWDER / DAUN KELOR BUBUK MURNI 100%

Manfaat daun kelor untuk kesehatan
Pohon kelor yang punya nama latin Moringa oleifera diperkaya dengan kandungan nutrisi seperti kalsium, zat besi, vitamin, dan asam amino esensial yang juga ditemukan pada quinoa dan daging hewani. Selain itu, biji kelor juga kaya akan kandungan vitamin C, antioksidan, dan agen antiperadangan.
Berikut adalah manfaat biji kelor yang sayang untuk dilewatkan.
1. Menurunkan tekanan darah
2. Membuat tidur lebih nyenyak dan meningkatkan energi
3. Menurunkan gula darah
4. Menjaga kesehatan dan kecantikan kulit..
dan masih banyak manfaat lainnya",4.9
Daun Kelor Bubuk 250gr - Moringa Powder,Rp17.500,,,Seedology,Surabaya,30+ terjual,https://www.tokopedia.com/seedology/daun-kelor-bubuk-250gr-moringa-powder?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Packaging : Zipper and lock
Free Bubble Wrap
Kemasan 250gr

Manfaat Daun Kelor Bubuk :

1. Daun kelor adalah sumber vitamin dan mineral yang baik untuk tubuh.
Dalam daun kelor, terkandung nutrisi: Vitamin B6, Vitamin C, Zat besi, Riboflavin (vitamin B2), Vitamin A, Magnesium.

2. Kaya akan antioksidan
Antioksidan berfungsi untuk melindungi tubuh dari radikal bebas. Kadar radikal bebas yang terlalu tinggi, dapat meningkatkan risiko terhadap berbagai penyakit berbahaya.

3. Membantu menurunkan kadar gula darah
Daun kelor juga dapat membantu menurunkan kadar gula darah.

4. Membantu meredakan peradangan
Daun kelor mengandung isotiosianat, yang merupakan zat antiperadangan.

5. Menurunkan kolesterol
Dapat membantu menurunkan kolesterol, membuatnya menjadi incaran banyak orang. Pada daun kelor, efek penurun kolesterolnya disebut mirip dengan almond dan oats.

6. Membantu mengatasi kanker
Kemampuannya dalam memperlambat pertumbuhan sel kanker. Hal ini membuat daun kelor juga berguna dalam membantu kemoterapi lebih efektif.

7. Baik untuk daya ingat
Kandungan antioksidan serta zat-zat kimia yang ada dalam daun kelor, dipercaya dapat meredakan stres dan peradangan di otak.

8. Baik untuk jantung
Ekstrak daun kelor, disebut berpotensi mengatasi dislipidemia, salah satu jenis penyakit jantung akibat naiknya kadar kolesterol serta trigliserida di tubuh.

9. Mencegah anemia
Kandungan zat besi yang cukup tinggi di dalam daun kelor membuatnya dipercaya dapat membantu mencegah anemia.

10. Berpotensi mengatasi infeksi bakteri
Tanaman ini mengandung bahan yang bersifat antimikrobial, sehingga mampu memusnahkan bakteri, terutama bakteri berjenis gram positif.

11. Baik untuk anak yang malnutrisi
Manfaat daun kelor yang belum banyak diketahui adalah kemampuannya dalam membantu meningkatkan berat badan pada anak-anak dengan malnutrisi. Manfaat ini bisa didapat dengan mengonsumsi bubuk kelor selama dua bulan secara teratur.",4.5
AYRUS DOG FOOD - MORINGA POWDER 50 GRAM / MULTIVITAMIN DOGS DAUN KELOR,Rp17.500,,,iPaws Pet Store,Kab. Badung,12 terjual,https://www.tokopedia.com/ipawspetstore/ayrus-dog-food-moringa-powder-50-gram-multivitamin-dogs-daun-kelor-50-gram-76865?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"AYRUS DOG FOOD - MORINGA POWDER Recommended dosage : - 1/4 - 1/2 tsp for small dogs (up to 20 pounds) - 1 tsp for medium dogs (20 - 50 pounds) - 2 tsp for large dogs (50 - 100 pounds) Moringa fatty acids nourish and protect your dog #39;s skin while providing a shiny, healthy coat. The Moringa leaf #39;s many antioxidants slow down the aging process of cells, its high vitamin C content promotes natural collagen production, and its antimicrobial properties reduce inflammation and prevent rashes.",5
"NANO Singapore Moringa Supplement 90 Nutrients 46 Antioxidants Moringa Powder - Moringa Capsule, Superfood, Multivitamin (120caps)",Rp490.000,,,Diamond Abadi,Pekanbaru,6 terjual,https://www.tokopedia.com/diamondabadi/nano-singapore-moringa-supplement-90-nutrients-46-antioxidants-moringa-powder-moringa-capsule-superfood-multivitamin-120caps?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Moringa Supplement 90 Nutrients 46 Antioxidants Moringa Powder - Moringa Capsule, Superfood, Multivitamin (120caps)

Moringa Supplement – Fresh Leaf Pure Moringa
Feeling tired easily and you want immunity support? There is Moringa! Nano Singapore’s Fresh Leaf Pure Moringa will work well for you! These moringa capsules are jam packed with multivitamins and 90 Nutrients (46 Antioxidants) moringa powder that helps with energy boost and Moringa promotes strong immunity.",5
"Herbana Relief Sari Powder Daun Kelor Moringa Sumber Nutrisi, Vitamin- Isi 30 Sachet @4g",Rp183.000,Rp149.000,19%,HERBANA,Tangerang,90+ terjual,https://www.tokopedia.com/herbana/herbana-relief-sari-powder-daun-kelor-moringa-sumber-nutrisi-vitamin-isi-30-sachet-4g?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Herbal
Halal MUI
No. BPOM: TR 142 381 121
Isi 30 sachets @4g
Fungsi utama: Berkhasiat untuk membantu memelihara kesehatan
Aturan pakai: Ambil 1 sachet Relief Sari Powder, campurkan dengan segelas air atau makanan/minuman favorit anda
Komposisi : 4g Ekstrak Moringae oleiferae Folium (Ekstrak Daun Kelor)
Herbana menyediakan alternatif untuk gaya hidup yang lebih sehat dengan mengkombinasikan kearifan lokal dengan proses yang modern, sehingga anda bisa menikmati potensi dari alam dengan lebih mudah. Herbana terbuat dari ekstrak tunggal tumbuhan yang diproses dengan menggunakan System Quadra Extraction.
Diproduksi oleh PT Deltomed Laboratories
*Baca aturan pakai
Note :
Jam operasional admin Herbana Senin sd Jumat, pukul 09.00 sd 15.00 wib.
Pesanan yang masuk akan diproses maksimal H+1 setelah terbit invoice dan no resi akan update pada akun anda H+2 setelah terbit invoice. Kecuali pada hari Sabtu-Minggu, atau hari libur nasional (toko kami tutup/tidak ada pengiriman).
Pesanan yang bisa di klik dan masuk keranjang, maka stok ready",5
Daun Kelor Moringa Powder Bubuk 400 gr Organik,Rp59.900,,,Poty Fresh,Malang,,https://www.tokopedia.com/poty-fresh/daun-kelor-moringa-powder-bubuk-400-gr-organik-1730939713860699356?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Daun Kelor kualitas PREMIUM, JANGAN TERGIUR HARGA MURAH! 100% dari DAUN KELOR PILIHAN Asli TANPA CAMPURAN. Praktis, hemat dan berkualitas

Varian Produk :
- Kemasan Toples 400 gram

Cara Konsumsi :
1. Campurkan 1-2 sdm atau sesuai selera daun kelor bubuk kedalam 250ml air hangat
2. aduk dan tunggu hingga air tercampur
3. Tambahkan madu jika ingin menambahkan rasa manis
4. Konsumsi Teh Kelor POTY 1x sehari setelah makan
Silahkan diorder!!

Jika produk RUSAK, BASI, BOCOR dan TIDAK ASLI bisa komplain dam diganti 100% dengan syarat checkout EXTRA PACKING melampirkan video unboxing

PERHATIAN:
- Pastikan alamat pengiriman sudah sesuai dan tepat
- Tambahkan Ekstra Packaging untuk mendapatkan JAMINAN PENGIRIMAN!",5
moringa powder verdure,Rp50.000,,,Bhaktilata Store,Denpasar,3 terjual,https://www.tokopedia.com/bhaktilata-store/moringa-powder-verdure?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,,5
B.EMPIRE || Ptmc - Sublime Perfection Setting Powder - L1,Rp965.000,,,BEAUTY EMPIRE ID2,Jakarta Barat,,https://www.tokopedia.com/beautyempire-2/b-empire-ptmc-sublime-perfection-setting-powder-l1-8da74?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"100% Orginal
*free bubble wrap, packing aman

* Kami Mewajibkan pembeli menggunakan Asuransi demi keamanan paket
* Kami menjamin 100% barang yang kami kirim dalam keadaan baru (terkecuali pembelian produk deffect)
* Produk yang sudah dibeli tidak bisa di retur/refund dengan alasan apapun
* Kami menerima komplain dengan santun disertakan video ""unboxing"" dan foto detail produk yang diterima


*Bole Requent produk lebih detail*

******
- Toko buka setiap hari
- Barang dikirim setiap hari senin - sabtu (diluar tanggal merah & hari minggu)
- Pengiriman Instant/ Sameday di tanggal merah & hari minggu bisa request
- Orderan masuk di atas jam 4 sore ikut pengiriman hari selanjutnya.
- Apabila Expired date produk tidak tertulis di deskrisi box, bisa di tanyakan melalui chat admin dikarenakan Setiap Restock Expired date berbeda
==============================================================",0
Viand Bevande Buncis Powder 100gr,Rp125.000,,,stevania_online,Tangerang,2 terjual,https://www.tokopedia.com/stevaniaonline/viand-bevande-buncis-powder-100gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Buncis, adalah sayur jenis polong-polongan yang kaya dengan protein dan vitamin. Karna kandungan proteinnya yang tinggi, maka masuk dalam kategori Protein Nabati, bahkan menduduki peringkat tertinggi diantara sayuran lain sebagai sumber Protein Nabati. Selain itu Buncis juga mempunyai kandungan asam folat yang tinggi, yang esensial untuk perkembangan dan kesehatan otak anak. - Organic. - Vegan Friendly. - Salt-Free. - Pure Food Powder. - No Preservatives. - No MSG. - 100% Bubuk Alami Organik. Simpan di tempat sejuk dan kering. P-IRT 1093172320041-27",0
Talk - 1Kg - Talc - Talc Powder - Dempul Resin - Tepung Resin,Rp20.000,,,KimiaidJGC,Jakarta Pusat,1rb+ terjual,https://www.tokopedia.com/kimiaidjgc/talk-1kg-talc-talc-powder-dempul-resin-tepung-resin?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,,4.9
Magnesium Powder / Mg MERCK 818506.0500 MERCK 818506 500GR,Rp2.177.000,Rp2.068.150,5%,SAE LAB,Kab. Bandung,,https://www.tokopedia.com/saelab/magnesium-powder-mg-merck-818506-0500-merck-818506-500gr-1730817302914959260?extParam=ivf%3Dtrue%26keyword%3Dmoringa+powder&src=topads,"DESKRIPSI

Nama Produk : Magnesium Powder
Merek : Merck, Jerman
Catalogue Number : 818506
KEMASAN : 500gr ORIGINAL PACKING
CAS number 7439-95-4
EC number 231-104-6
Hill Formula Mg
Molar Mass 24.31 g/mol
Storage Simpan dibawah +30°C.

CATATAN
HARAP MENANYAKAN STOCK SEBELUM ORDER!!
Buka: Senin-Jumat Pukul 07.00-17.00 WIB
Hari libur Nasional Toko Tutup
ORDER MELEBIHI JAM 16.00 AKAN DIKIRIM DIHARI BERIKUTNYA",0
BUBUK MINUMAN RASA KEKINIAN 250GR / SERBUK MINUMAN ANEKA RASA / POWDER,Rp17.500,,,gouter_id,Bekasi,30+ terjual,https://www.tokopedia.com/gouterid/bubuk-minuman-rasa-kekinian-250gr-serbuk-minuman-aneka-rasa-powder-vanilla-blue?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Bubuk Minuman Aneka Rasa 250gr (Regular)

Bubuk minuman yang memiliki 50 variant rasa, bisa disajikan dingin atau hangat, sangat cocok sebagai bahan baku minuman cafe, franchise, maupun dinikmati dirumah

Spesifikasi Produk :
- Berat bubuk 250gr
- Bubuk mix dengan gula
- 250gr bisa untuk 6-8 cup

Saran Penyajian :
1. Siapkan 40gr powder minuman (5 sendok makan)
2. Campuran kedalam 120ml air
3. Jika ingin gurih tambahkan bubuk creamer 10 gram (1 sendok makan)
4. Aduk hingga larut sempurna
5. Siapkan segelas es batu 1 gelas 16oz
6. Tuang kedalam gelas berisi es batu
7. Siap disajikan
8. Catatan: untuk ice blend (menggunakan blender), gunakan bubuk minuman 60 gram, air dingin 120ml
9. Untuk lemon tea jangan pakai creamer

!!! WAJIB DIBACA, MEMBELI=SETUJU !!!

-Wajib melakukan video unboxing barang untuk memastikan apabila produk kami cacat atau ada kesalahan pengiriman

Cara Order Barang :
- Barang yang kami kirimkan hanya yang kaka order sesuai dari sistem Tokopedia bukan melalui notes catatan atau chat.
- Pastikan no. handphone dan alamat sudah sesuai, agar barang bisa sampai ke tempat kaka tanpa ada masalah.

Pembatalan Barang :
- Apabila ada pergantian variant rasa dan lain sebagainya, mohon ajukan batal apabila tidak maka akan tetap dikirimkan sesuai pesanan kaka dan tidak berlaku bila no. resi sudah keluar.

Ketersediaan Barang :
- Selama variant rasa bisa dipilih berarti barang ready siap kirim.
- Apabila barang tidak ada, pasti akan kami infokan.

Keluhan Barang :
- memberikan bintang/penilaian buruk tidak akan menyelesaikan masalah, apabila ada produk kami yang bermasalah, salah kirim atau cacat mohon diinfokan kepada kami langsung via chat dengan bukti yang ada.

Penukaran Barang :
- Tidak menerima penukaran barang (rasa atau ukuran) yang bukan karena kesalahan kami

Pengiriman Barang:
- Estimasi masa pengemasan sekitar 1-2 hari kerja tergantung ramainya orderan, tidak menerima orderan yang buru-buru
- Hari Minggu / tanggal merah tidak ada pengiriman",4.7
(Bedak Gatal) Caladine Powder Soft Comfort 60 gr,Rp13.300,,,Galenium Official Store,Jakarta Selatan,100+ terjual,https://www.tokopedia.com/galenium/bedak-gatal-caladine-powder-soft-comfort-60-gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Bedak yang mengandung CALAMINE yang berfungsi untuk membantu mengatasi rasa gatal yang timbul akibat biang keringat.

Ditambah kandungan Champora dan Menthol yang memberikan sensasi sejuk di kulit, sehingga tidak mengganggu aktifitas sehari-hari.

Sangat cocok digunakan setiap hari sebagai pencegahan terhadap biang keringat sekaligus membuat tubuh harum dan segar sepanjang hari.

- Varian : soft comfort
- Netto : 60 gr (botol).

BPOM : NA18130400151

CATATAN:
Periksa dengan teliti produk yang Anda terima sebelum klik ""Selesai"". Pembeli wajib menyertakan video unboxing saat akan mengajukan komplain, jika tidak ada maka komplain Anda tidak bisa kami proses.

Harap membaca catatan pada kolom deskripsi sebelum melakukan transaksi. Membeli berarti setuju dengan semua ketentuan dan syarat.",4.9
Viand Bevande Buncis Powder 100gr,Rp125.000,,,stevania_online,Tangerang,2 terjual,https://www.tokopedia.com/stevaniaonline/viand-bevande-buncis-powder-100gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Buncis, adalah sayur jenis polong-polongan yang kaya dengan protein dan vitamin. Karna kandungan proteinnya yang tinggi, maka masuk dalam kategori Protein Nabati, bahkan menduduki peringkat tertinggi diantara sayuran lain sebagai sumber Protein Nabati. Selain itu Buncis juga mempunyai kandungan asam folat yang tinggi, yang esensial untuk perkembangan dan kesehatan otak anak. - Organic. - Vegan Friendly. - Salt-Free. - Pure Food Powder. - No Preservatives. - No MSG. - 100% Bubuk Alami Organik. Simpan di tempat sejuk dan kering. P-IRT 1093172320041-27",0
B.EMPIRE || Ptmc - Sublime Perfection Setting Powder - L1,Rp965.000,,,BEAUTY EMPIRE ID2,Jakarta Barat,,https://www.tokopedia.com/beautyempire-2/b-empire-ptmc-sublime-perfection-setting-powder-l1-8da74?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"100% Orginal
*free bubble wrap, packing aman

* Kami Mewajibkan pembeli menggunakan Asuransi demi keamanan paket
* Kami menjamin 100% barang yang kami kirim dalam keadaan baru (terkecuali pembelian produk deffect)
* Produk yang sudah dibeli tidak bisa di retur/refund dengan alasan apapun
* Kami menerima komplain dengan santun disertakan video ""unboxing"" dan foto detail produk yang diterima


*Bole Requent produk lebih detail*

******
- Toko buka setiap hari
- Barang dikirim setiap hari senin - sabtu (diluar tanggal merah & hari minggu)
- Pengiriman Instant/ Sameday di tanggal merah & hari minggu bisa request
- Orderan masuk di atas jam 4 sore ikut pengiriman hari selanjutnya.
- Apabila Expired date produk tidak tertulis di deskrisi box, bisa di tanyakan melalui chat admin dikarenakan Setiap Restock Expired date berbeda
==============================================================",0
Talk - 1Kg - Talc - Talc Powder - Dempul Resin - Tepung Resin,Rp20.000,,,KimiaidJGC,Jakarta Pusat,1rb+ terjual,https://www.tokopedia.com/kimiaidjgc/talk-1kg-talc-talc-powder-dempul-resin-tepung-resin?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,,4.9
Bedak Kucing All Varian - Cat Powder Medicated / Fragrance / Anti Tick - Medicated,Rp25.918,,,Hemat Petshop Cibinong,Kab. Bogor,,https://www.tokopedia.com/hematpetshopcibinon/bedak-kucing-all-varian-cat-powder-medicated-fragrance-anti-tick-1730805757108586184?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"^^ Selamat datang di Hemat Petshop Cibinong ^^

Raid All Sanitiser Cat Talcum Powder merupakan bedak untuk hewan peliharaan Anda. Bedak ini diformulasikan untuk semua jenis kucing. Talcum powder ini digunakan untuk mandi kering sehari-hari, dapat menyerap keringat dan tidak menggumpal. Talcum Powder ini jug mengandung triclosan sebagai anti bakteri, jamur dan iritasi serta dengan Zink Oxide sebagai anti ketombe.

Bedak kucing all varian:
Tersedia dalam 3 varian:

1. Medicated (pengobatan gatal pada kulit kucing)
Kegunaan
Cat Talcum Powder Medicated memiliki keharuman sweety fruit. Bedak ini mengandung salicylic acid sebagai & sulfur yang mengatasi masalah kulit seperti ich, jamur, jamur, dermatitis, gatal - gatal dan iritasi kulit.
Cara Pemakaian
Taburkan Raid All Sanitiser Cat Talcum Powder pada bulu kucing Anda. Usap dan bersihkan tanpa dibilas.

2. Fragrance (aroma yang segar untuk kucing)
Kegunaan
Cat Talcum Powder Tick & Fleas memiliki keharuman floral green flo muguet untuk pemakaian sehari-hari & mandi kering.

Cara Pemakaian
Taburkan Raid All Sanitiser Cat Talcum Powder pada bulu kucing Anda. Usap dan bersihkan tanpa dibilas.

3. Anti Tick (anti kutu pada kulit permukaan kucing)
Kegunaan
Cat Talcum Powder Tick & Fleas memiliki keharuman pappermint Oil yang dilengkapi dengan sulfur, salicylic acid sebagai anti jamur dan iritasi. Bedak ini juga dilengkapi dngan Cabaryl sebagai anti kutu, caplak dan pinjal dengan kadar yang aman sesuai rekomendasi dokter hewan.

Cara Pemakaian
Taburkan Raid All Sanitiser Cat Talcum Powder pada bulu kucing Anda. Usap dan bersihkan tanpa dibilas.

Anjuran Pemakaian
-Simpan di tempat yang sejuk
-Hanya untuk hewan

Silahkan pilih varian yang diinginkan sesuai kebutuhan kucing anda. Bila kosong kirim random sesuai stok kami.",0
