name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
MORINGA TEA - TEH DAUN KELOR ISI 30 TEA BAG,Rp21.000,,,elif Tea & Tisane,Kab. Cirebon,2rb+ terjual,https://www.tokopedia.com/eliftea/moringa-tea-teh-daun-kelor-isi-30-tea-bag-pure-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Menjaga imunitas tubuh kini sangat penting saat kondisi ini.

Beragam hal dilakukan untuk menajaga imunitas, salah satunya dengan mengonsumsi makanan bergizi. Daun kelor menjadi salah satu pilihan lantaran mengandung sejumlah vitamin dan antioksidan.

""Tim peneliti Universitas Indonesia (UI) dan IPB menemukan kandidat antivirus dari bahan alam Indonesia. Golongan senyawa tersebut antara lain hesperidin, rhamnetin, kaempferol, kuersetin dan myricetin yang terk
Salah satu produk alternatif pangan, banyak diminati dimancanegara ;)
Produk ini dapat disimpan selama 24 bulan sejak tanggal pembuatan di dalam wadah tertutup pada suhu kamar dan kelembaban rendah. Produk dapat dipesan dengan skala industri atau untuk skala kecil seperti untuk penelitian.

- Berbentuk teh celup (dengan teabag)
- Dikonsumsi seperti teh pada umumnya, bisa ditambahkan madu agar lebih nikmat
- Dapat dikonsumsi 3- x sehari, sesuai kebutuhan.

Isi : 30 tea bag
Berat Bersih : 30 x 2 gram
(*)Aman untuk ibu ham dan menyusui

Manfaat utama Teh Daun Kelor untuk meningkatkan imunitas.

Manfaat lainnya :
1. Menyehatkan kulit
2. Mengatasi diabetes
3. Menyehatkan mata
4. Mencegah kanker
5. Mengobati Rematik
6. Mengatasi Cacingan
7. Mengobati Alergi
8. Mengobati Herpes, Kurap dan Luka bernanah
9. Menghilangkan Flek wajah
10. Penghancur batu ginjal

Keunggulan :
1. 100 % Organik
2 Tanaman dibudidayakan intensif tanpa pupuk dan pestisida kimia
3. Daun diproses secara higienis untuk mencegah kontaminasi bakteri
4. Teh daun dikemas dengan rapi",4.9
JUAL DAUN KELOR KERING PREMIUM/TEH KELOR/MORINGA TEA 500 GRAM,Rp33.500,,,ROSELLAKU,Surabaya,1rb+ terjual,https://www.tokopedia.com/jualtehrosella/jual-daun-kelor-kering-premium-teh-kelor-moringa-tea-500-gram?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"JUAL TEH DAUN KELOR PREMIUM 100% ORGANIC

ADA HARGA ADA KUALITAS (PANEN 2025)
Produk kami 100% Organic no peptisida
WARNA DAUN HIJAU Yaa, Tidak Kekuningan ,Karena Produk dari tanah sendiri di seleksi

Untuk kebutuhan produksi banyak bisa langsung Chat , untuk kesediaan barang 082380080064

Manfaat Teh Daun Kelor / Manfaat Moringa Tea
: - Mengobati Kanker- Karena ada kandungan Beta-Sitosterol -
Memilik Antioksidan yang tinggi - mampu menakal Radikal Bekas dan contohnya seperti Virus yg umum skg
- Gizi untuk Ibu Menyusui -karena kandungan galaktagog, yaitu zat alami untuk mendukung kelancaran laktasi.
-Menyehatkan Tulang
- Sifat anti-inflamasi dari ekstrak kelor juga dapat membantu untuk mengobati kondisi seperti radang sendi dan juga dapat menyembuhkan tulang yang rusak.
- Meningkatkan Libido
- Hampir setiap orang pasti merasakan stres yang mungkin dapat membuat kemampuan seks Anda menurun. Kondisi ini dapat mengurangi kadar hormon, meningkatkan kortisol dan mengurangi dopamin yang menurunkan libido.
- Mengobati Anemia dan Penyakit Sel Sabit
- Mencegah Gangguan Ginjal . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .













#JUAL TEH DAUN KELOR MURAH SURABAYA ,BALI ,SUMATERA,KALIMANTAN BANDUNG,JAKARTA MALANG KEDIRI,SULAWESI ,LOMBOK INDONESIA,JOGJAKARTA,SEMARANG #JUAL DAUN KELOR MURAH SURABAYA ,BALI ,SUMATERA,KALIMANTAN BANDUNG,JAKARTA MALANG KEDIRI,SULAWESI ,LOMBOK INDONESIA,JOGJAKARTA,SEMARANG #JUAL TEH DAUN KELOR PREMIUM SURABAYA ,BALI ,SUMATERA,KALIMANTAN BANDUNG,JAKARTA MALANG KEDIRI,SULAWESI ,LOMBOK INDONESIA,JOGJAKARTA,SEMARANG #OLAHAN DAUN KELOR SUPPLIER TEH DAUN KELOR PREMIUM MURAH SURABAYA ,BALI ,SUMATERA,KALIMANTAN BANDUNG,JAKARTA MALANG KEDIRI,SULAWESI ,LOMBOK INDONESIA,JOGJAKARTA,SEMARANG SUPLIER TEH DAUN KELOR PREMIUM MURAH SURABAYA ,BALI ,SUMATERA,KALIMANTAN BANDUNG,JAKARTA MALANG KEDIRI,SULAWESI ,LOMBOK INDONESIA,JOGJAKARTA,SEMARANG Kelor Surabaya Kelor Jakarta Kelor Medan Kelor Malang Kelor Bandung Kelor Kalimant",4.9
Teh 63 Moringa Oleifera (Daun Kelor) 100gr,Rp80.000,,,Online Toko Teh 63,Jakarta Utara,100+ terjual,https://www.tokopedia.com/onlinetokoteh63/teh-63-moringa-oleifera-daun-kelor-100gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh 63 Moringa Oleifera (Daun Kelor) 100gr Daun kelor yang sudah terkenal akan manfaatnya yang baik bagi kesehatan kini hadir di Teh 63. Dipanen secara khusus dari daun pilihan terbaik yang diproses secara modern, Teh 63 Moringa Oleifera (Daun Kelor) dapat membantu untuk mencegah penuaan dini, anti-kanker, anti peradangan, dan juga memiliki antioksidan yang berperan dalam menjaga kesehatan tubuh. Kandungan galactogogue di dalam Teh 63 Moringa Oleifera ini mampu meningkatkan produksi ASI sehingga sangat direkomendasikan untuk ibu menyusui.",4.9
MORINGA TEA / TEH DAUN KELOR / SUPERFOOD MORINGA LEAVES ASI BOOSTER,Rp7.000,,,Seduh Pertama,Kab. Bekasi,80+ terjual,https://www.tokopedia.com/tavishamahadana/moringa-tea-teh-daun-kelor-superfood-moringa-leaves-asi-booster-10-gram?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Moringa Tea / Teh Daun Kelor / Daun Kelor Kering

Ingredients: 100% natural Moringa leaves
Export Quality. 100% NATURAL
No Caffeine/ Tidak Mengandung Kafein.

Simpan ditempat yang kering & tertutup rapat

Untuk pemakaian sebagai minuman herbal (tisane) :
Serving: 1 gram in 200 ml | Temp : 8090°C | Time: 4-6 min

**Dapat ditambahkan gula batu / madu untuk rasa yang lebih nikmat

Manfaat
- ASI booster
- Detoksifikasi / membersihkan racun dalam tubuh
- Suplemen makanan alami
- Meningkatkan sistem imunitas
- Mengandung tinggi antioksidan & nutrisi penting lainnya yang diperlukan tubuh (Superfood)",4.9
Teh Hijau Daun Kelor Moringa Tea Teh Celup Herbal,Rp19.500,,,Satelit Official,Kab. Sidoarjo,90+ terjual,https://www.tokopedia.com/satelitoffcial/teh-hijau-daun-kelor-moringa-tea-teh-celup-herbal?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Moringa Tea Isi 20 Teh Celup Halal dan Terdaftar di Dinas Kesehatan Komposisi : - Daun Kelor - Green Tea Original DAUN KELOR / MORINGA Merupakan sumber vitamin B6, vitamin C, provitamin A sebagai Beta karoten, Magnesium, Protein dan nutrisi lain. Jika di bandingakan dengan makanan lain, Daun KELOR sangat tinggi kandungan nutrisinya. Khasiat Daun kelor : Mencegah Diabetes Memperkuat Kekebalan Tubuh Memperlancar Produksi ASI Menghilangkan nyeri rematik Mengobati Liver Menurunkan tekanan darah tinggi Mencegah penyakit jantung Mencegah dan Mengobati kanker Membantu penyembuhan batu ginjal Mencegah penuaan dini Mencegah Anemia Menjaga kesehatan mata, Kandungan Vitamin A dan Beta Karotennya 5x lebih tinggi dari wortel ATURAN MINUM : Seduh teh celup daun kelor kedalam gelas dengan 150ml air panas Diamkan sekitar 5 menit Tambahkan pemanis alami rendah kalori secukupnya Minum 2 kali sehari ( pagi dan sore )",5
MORI Teh Celup Daun Kelor Premium Moringa Tea Leaf Isi 20,Rp19.500,,,Toko Pasti Diskon,Jakarta Pusat,2rb+ terjual,https://www.tokopedia.com/pastidiskon/mori-teh-celup-daun-kelor-premium-moringa-tea-leaf-isi-20-saringan-teh?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Kelor kaya akan anti-oksidan kuat yang dapat meningkatkan daya tahan tubuh dari serangan berbagai macam penyakit. Teh Kelor juga telah terbukti efektif dalam menurunkan kadar kolesterol, kadar gula darah dan menghambat pembentukan bekuan darah abnormal. Mengkonsumsi Teh Kelor setiap hari dapat membatasi pertumbuhan tumor, mengurangi rasa sakit karena radang sendi, mengontrol tekanan darah, dan meningkatkan ketahanan tubuh terhadap penyakit. Khasiat lain yang dimiliki Teh Kelor adalah kemampuannya untuk menenangkan sistem syarat pada otak karena mengandung GABA yang bersifat neorotransmiter, menurunkan tekanan darah dan meningkatkan kualitas tidur. Teh kelor pun memiliki efek detoksifikasi yang dapat mengeluarkan racun dalam tubuh. Manfaat Teh Kelor: -Meningkatkan Pertahanan Alami tubuh. -Menyediakan nutrisi untuk mata dan otak. -Meningkatkan metabolisme tubuh dengan kandungan bahan alaminya. -Mendorong perbaikan struktur sel dalam tubuh. -Meningkatkan serum alami kolesterol. -Menghilangkan munculnya keriput dan garis-garis halus di permukaan wajah. -Meningkatkan dan menormalisasi fungsi hati dan ginjal. -Memperindah kulit. -Meningkatkan energi non gula. -Meningkatkan pencernaan. -Bertindak sebagai antioksidan. -Meningkatkan sistem kekebalan tubuh. -Meningkatkan sistem peredaran darah yang sehat. -Anti-inflamasi alami. -Secara umum memberikan perasaan sehat dan bugar. -Menstabilkan kadar gula normal dalam tubuh. -Menimbulkan perasaan sehat, bugar dan berenergi. Untuk keterangan produk bisa langsung klik link ini yaaa 1. 2. 3. 4. HAPPY SHOPPING",4.9
10 TEA BAG - MORINGA TEA ASI BOOSTER | FLOWER TEA SIAP SEDUH,Rp6.900,,,Seduh Pertama,Kab. Bekasi,250+ terjual,https://www.tokopedia.com/tavishamahadana/10-tea-bag-moringa-tea-asi-booster-flower-tea-siap-seduh?extParam=ivf%3Dtrue%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,READY STOCK Flower tea yang dikemas dalam tea bag sehingga tinggal diseduh tanpa harus menggunakan saringan teh lagi. Berisi 10 flower tea yang dimasukan dalam kantong teh food grade dan dikemas menggunakan plastik ziplock sehingga sangat praktis dan aman. Praktis Harga paling best deal Cocok dijadikan gift souvenir Bisa untuk isian hampers custom (Tinggal tambahkan additional box) Selamat ngeteh cantik,5
Teh Celup Herbal DAUN KELOR Moringa Oleifera Anti Aging Kanker Diabet,Rp8.000,,,Papashoping,Bandung,250+ terjual,https://www.tokopedia.com/papashoping/teh-celup-herbal-daun-kelor-moringa-oleifera-anti-aging-kanker-diabet?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Celup Curah Herbal DAUN KELOR (Moringa Oleifera)

Dinkes P.IRT No. 212331302057
===>> STOK SELALU READY
===>> Kemasan Alumunium Foil Polos Tanpa Kotak

Isi 20 teh celup

RAIH KHASIATNYA BUAT APA BELI KOTAKNYA

Manfaat Kesehatan:
- Menurunkan Berat Badan
- Mencegah Kanker
- Menurunkan Kolesterol
- Memelihara Kesehatan Jantung
- Mengatasi Diabetes
- Mengobati Rematik & Nyeri Sendi
- Menurunkan Risiko Penyakit Ginjal
- Menurunkan Tekanan Darah Tinggi
- Memperlambat Penuaan Dini / Anti Aging
- Mencegah Kerusakan Hati
- Meningkatkan Kinerja Otak
- Meningkatkan Libido
- Mengobati Asma
- Mencegah Anemia
- Menjaga Kesehatan Otot
- Menghilangkan Flek Hitam
- Mencukupi Gizi Ibu Menyusui
- Meningkatkan Kesehatan Mata
- Melancarkan Pencernaan
- Mengurangi Peradangan
- Melindungi Tubuh Dari Bakteri
- Menyehatkan Kulit
- Mengatasi Stres
- Menjaga Kepadatan & Kekuatan Tulang
- Baik Untuk Wanita Menopause
- Malnutrisi Pada Anak
- Mengobati Cacingan
- Mengobati Edema
*Dikutip dari berbagai sumber

Komposisi : 100% Daun Kelor (Moringa Oleifera)

Cara penyajian:
- Masukkan 1 kantong teh herbal daun kelor ke dalam cangkir.
- Tuangkan air mendidih kedalamnya.
- Diamkan beberapa saat sampai diperoleh warna, kepekatan dan aroma yang mantap.
- Aduk perlahan lalu angkat kantong teh herbal daun kelor dengan sendok.
- Tambahkan gula atau pemanis lainnya sesuai selera.
- Kesegaran rasa dan khasiat teh herbal daun kelor siap dinikmati.
- Minum 2 x sehari; pagi dan sore.

Semoga Bermanfaat. Terima Kasih.",4.9
Teh Celup Daun Kelor Organik Original Alami Moringa Tea Herbal,Rp40.000,Rp39.500,1%,Morifa Official,Jakarta Barat,500+ terjual,https://www.tokopedia.com/morifa-official/teh-celup-daun-kelor-organik-original-alami-moringa-tea-herbal?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Celup Daun Kelor Seger Organik Original Alami Moringa Tea Herbal 20sachet Menjaga Daya Tahan Tubuh

Kenapa Harus Berbelanja di Toko Morifa ?
Free box dan bubble wrap
Pelayanan yang memuaskan
Garansi tukar baru apabila terjadi kekurangan dan cacat produk yang disebabkan oleh pihak kami

Kelebihan Produk Teh Kelor ?
Daun pengeringan oven ( suhu terkontrol)
Diproduksi petani sendiri
Uji klinis hasil cek Lab menyatakan bebas mikroba, logam berat, pestisida
Bahan 100% murni tanpa campuran lainnya

Spesifikasi dari Produk Teh Kelor :
Lppom 00190118650521
Dinkes Pirt 2043516010102-27
1 kotak isi (20 pcs /kantong)
Daun kelor biasanya dimasak sebagai sayur, digunakan untuk pengobatan dan kesehatan, juga merupakan sumber-sumber vitamin dan mineral baik untuk kesehatan. Dikenal kaya akan antioksidan, asam amino, vitamin dan mineral memberikan supply nutrisi kebutuhan didalam tubuh yang tidak terpenuhi dan juga memiliki sifat yang baik untuk penyembuhan

Manfaat Produk Teh Kelor :
Menjaga kesehatan tubuh secara menyeluruh dengan melawan radikal bebas yang bisa merusak sel-sel tubuh
Menjaga kesehatan jantung, menurunkan kolestrol jahat dan meningkatkan kolestrol baik
Meningkatkan sistem kekebalan tubuh sehingga tubuh lebih tahan terhadap penyakit
Mengatasi rematik, herpes dan biduran
Mengendalikan kadar gula darah
Melawan oksidasi dan meningkatkan fungsi otak
Mengurangi kerusakan hati dan fibrosis
Membantu menjaga tulang tetap sehat dan kuat
Membantu fungsi paru-paru dan pernafasan secara keseluruhan
Meningkatkan kesehatan mata
Menjaga kesehatan kulit

Cara Penggunaan :
Masukkan 1-2 kantong dalam cangkir, seduh dengan air panas, biarkan hingga berwarna kehijauan dan bisa tambahkan lemon, madu sesuai selera

Mohon lakukan video unboxing ketika paket diterima maksimal 1x24 jam setelah barang di terima. Proses klaim harus disertai dengan video sebelum paket dibuka s/d paket selesai dibuka

Happy Shopping",5
Paket Bundling Moringa Nourish Set : 1 Teh kelor (Moringa Drip Tea) + Tepung Kelor 250 gr (Moringa Powder),Rp128.800,Rp117.208,9%,La Moringa Indonesia,Jakarta Selatan,7 terjual,https://www.tokopedia.com/lamoringa/paket-bundling-moringa-nourish-set-1-teh-kelor-moringa-drip-tea-tepung-kelor-250-gr-moringa-powder-1730822644145948311?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"Tepung Kelor (Moringa Powder) diproses dengan teknologi tinggi sehingga menghasilkan bubuk kelor berkualitas terbaik dan lebih halus asal Nusa Tenggara Timur yang kaya akan manfaat bagi kesehatan.

*Komposisi : 100% Kelor

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu

*Detail Produk:
Berat 250 gram
Masa Penyimpanan 2 Tahun

*Manfaat Bubuk Kelor:
Meningkatkan imun tubuh
Tinggi Antioxidant
Anti-aging
Meningkatkan Produksi ASI
Mengandung vitamin A, D, C, kalsium, pottasium


TELAH TERUJI SECARA LABORATORIUM MENGANDUNG ANTIOKSIDAN YANG BAIK UNTUK KESEHATAN

RASA JAUH SEKALI DENGAN TEH KELOR CELUP.... JANGAN TERGIUR DENGAN TEH KELOR MURAHAN (TUBRUK & BAG)

Rasa kami eksotis, nikmat, harum, sehat, ringan menenangkan..

Sudah di blind testing lebih dari 20 orang, dan semuanya bilang teh kelor kami rasanya lebih nikmat dan lebih premium.

Moringa Drip Tea Original adalah Teh Kelor No. 1 di Indonesia dengan bahan 100% organik tanpa bahan pengawet dan 100% halal.

*Komposisi: Biji, Bunga, Batang, Daun, Serbuk Moringa

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu
9x Protein > Yougurt

*Detail Produk:
- Berat 50 gram
- Isi 10 Sachet dalam 1 Box
- Diseduh 2-3 kali tergantung ukuran gelas
- Besertifikasi HALAL
- Bersertifikasi BPOM
- Masa penyimpanan 2 tahun

*Manfaat Moringa Drip Tea bagi kesehatan :
- Meningkatkan imun tubuh
- Tinggi Antioxidant
- Anti-aging
- Mengandung vitamin A, D, C, kalsium, pottasium
- Meningkatkan Produksi ASI

-------------------------------------------------------------------------------------------------------------------------------------

Moringa Drip Tea Clitoria adalah Produk inovatif dan unik dengan campuran Kelor dan Bunga Clitoria yang mengandung antioksidan yang tinggi. Bunga Telang / Clitoria memiliki ciri khas warna biru.

*Komposisi: Bunga Telang Kering, Biji Kelor , Bunga Kelor, Batang Kelor, Daun Kelor, Serbuk Kelor

*Manfaat Bunga Clitoria bagi kesehatan :
- Tinggi antioksidant
- Tinggi kandungan Vitamin C, B1 dan B2


-------------------------------------------------------------------------------------------------------------------------------------
Moringa Drip Tea Rosela adalah Teh dengan campuran alami dan segar antara Kelor dan Bunga Rossela yang mengandung banyak manfaat. Bunga Rosela memiliki ciri khas warna merah.

*Komposisi: Bunga Rosela Kering, Biji Kelor , Bunga Kelor, Batang Kelor, Daun Kelor, Serbuk Kelor

*Manfaat Bunga Rosela bagi kesehatan :
-Tinggi Asam Amino
- Anti inflamasi
- Anti radang


Nah , Moriga Lovers banyak banget kan manfaat Moringa Drip Tea bagi kesehatan, langsung aja tambahkan ke keranjang belanja dan follow La Moringa Indonesia dapatkan DISKON menarik lainnya!",5
Moringa Tea Teh Daun Kelor Herbs Time 10gr,Rp5.900,,,Batavia Herbal Shop,Jakarta Pusat,250+ terjual,https://www.tokopedia.com/bataviaherbalshop/moringa-tea-teh-daun-kelor-super-food-teh-kelor-premiym-herbs-time?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"MORINGA Tea (Teh Daun Kelor)
Isi 10gr
Dikemas oleh Herbs Time.
Tanpa kantung teh, kantung teh dijual terpisah
Best before 06.2026


Manfaat teh daun kelor
️Mengontrol diabetes
️Mengontrol tekanan darah
️Menurunkan kolesterol
️Meredakan kram menstruasi
️Meningkatkan daya tahan tubuh
️Menyehatkan jantung
️Menyehatkan pencernaan
️Meningkatkan kesuburan pria
️Menyeimbangkan hormon tubuh




Cara penyajian :
Tertera pada kemasan.
Disajikan 1 gr setiap 1x seduh.
10gr untuk 10x seduh bisa sampai 20x seduh
1 gram seduh, bisa di seduh ulang 1x sd 2x.




️ Perhatikan untuk yang alergi terhadap produk ini.
Minum teh teratur sesuai kebutuhan dan tidak berlebihan


Barakallahu fikum",5
Budling Moringa Bliss Combo : 1 Teh kelor (Moringa Drip Tea) + 2 Morghum Biskuit (Moringa Sorghum Biskuit ),Rp203.700,Rp181.293,11%,La Moringa Indonesia,Jakarta Selatan,1 terjual,https://www.tokopedia.com/lamoringa/budling-moringa-bliss-combo-1-teh-kelor-moringa-drip-tea-2-morghum-biskuit-moringa-sorghum-biskuit-1730814360490641047?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"Paket Bundling Healthy Trio Delight : 1Teh Kelor + 2 Morghum Bisku

Moringa Sorghum Biscuit merupakan biskuit sehat terbuat dari Sorghum pilihan berkualitas perpaduan
alami dari Kelor dan Sorghum asal Nusa Tenggara Timur.

*Komposisi: Minyak Sayur, Gula Aren, Susu Bubuk, Tepung Sorghum, Tepung Kelor/Moringa, Telur

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu
9x Protein > Yougurt

* Detail Produk :
- Berat 160 gr
- Masa penyimpanan 2 tahun
- Isi satu box 8 sachet
- Isi 2 Keping/sachet

*Manfaat Biskuit Morghum :
- Kaya akan serat
- Tinggi vitamin D
- Gluten Free
- Rendah Kalori
- Tinggi Anti-oksidan
Moringa Drip Tea adalah Teh Kelor No. 1 di Indonesia dengan bahan 100% organik tanpa bahan pengawet dan 100% halal.

*Komposisi: Biji, Bunga, Batang, Daun, Serbuk Moringa

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu
9x Protein > Yougurt

*Detail Produk:
- Berat 50 gram
- Isi 10 Sachet dalam 1 Box
- Diseduh 2-3 kali tergantung ukuran gelas
- Besertifikasi HALAL
- Bersertifikasi BPOM
- Masa penyimpanan 2 tahun

*Manfaat Moringa Drip Tea bagi kesehatan :
- Meningkatkan imun tubuh
- Tinggi Antioxidant
- Anti-aging
- Mengandung vitamin A, D, C, kalsium, pottasium
- Meningkatkan Produksi ASI",0
